Episode,Score,Total Steps,Death
1276,0,6,WALL
1277,0,11,WALL
1278,0,9,WALL
1279,1,12,WALL
1280,0,6,WALL
1281,1,20,SNAKE
1282,0,17,WALL
1283,0,1,SNAKE
1284,0,41,WALL
1285,0,42,WALL
1286,0,1,SNAKE
1287,0,1,SNAKE
1288,0,1,SNAKE
1289,0,7,WALL
1290,0,10,WALL
1291,1,16,WALL
1292,0,1,SNAKE
1293,0,1,SNAKE
1294,0,9,WALL
1295,1,6,WALL
1296,0,13,WALL
1297,0,6,WALL
1298,0,1,SNAKE
1299,0,1,SNAKE
1300,0,7,WALL
1301,0,6,WALL
1302,0,1,SNAKE
1303,0,7,WALL
1304,0,17,WALL
1305,0,6,WALL
1306,1,11,WALL
1307,0,21,WALL
1308,0,23,WALL
1309,0,14,WALL
1310,0,6,WALL
1311,0,8,WALL
1312,0,6,WALL
1313,0,1,SNAKE
1314,0,14,WALL
1315,0,19,WALL
1316,1,17,WALL
1317,0,1,SNAKE
1318,0,8,WALL
1319,2,24,SNAKE
1320,0,1,SNAKE
1321,0,6,WALL
1322,0,7,WALL
1323,0,45,WALL
1324,0,7,WALL
1325,0,16,WALL
1326,0,1,SNAKE
1327,0,1,SNAKE
1328,0,22,WALL
1329,0,6,WALL
1330,1,23,WALL
1331,1,7,WALL
1332,0,17,WALL
1333,0,14,WALL
1334,0,12,WALL
1335,0,1,SNAKE
1336,0,1,SNAKE
1337,0,7,WALL
1338,0,6,WALL
1339,1,15,WALL
1340,0,8,WALL
1341,0,1,SNAKE
1342,0,6,WALL
1343,0,19,WALL
1344,0,22,WALL
1345,0,13,WALL
1346,0,1,SNAKE
1347,0,1,SNAKE
1348,0,10,WALL
1349,0,6,WALL
1350,0,8,WALL
1351,0,1,SNAKE
1352,0,10,WALL
1353,0,17,WALL
1354,0,1,SNAKE
1355,0,1,SNAKE
1356,0,16,WALL
1357,0,1,SNAKE
1358,0,25,WALL
1359,0,5,WALL
1360,0,1,SNAKE
1361,0,10,WALL
1362,0,6,WALL
1363,2,5,WALL
1364,0,19,WALL
1365,0,7,WALL
1366,0,8,WALL
1367,0,1,SNAKE
1368,0,1,SNAKE
1369,0,36,WALL
1370,0,1,SNAKE
1371,0,21,WALL
1372,0,1,SNAKE
1373,0,1,SNAKE
1374,0,1,SNAKE
1375,0,10,WALL
1376,0,1,SNAKE
1377,0,6,WALL
1378,0,1,SNAKE
1379,0,1,SNAKE
1380,0,11,WALL
1381,0,1,SNAKE
1382,0,5,WALL
1383,0,11,WALL
1384,0,1,SNAKE
1385,0,13,WALL
1386,1,7,SNAKE
1387,0,1,SNAKE
1388,0,1,SNAKE
1389,0,8,WALL
1390,0,1,SNAKE
1391,0,1,SNAKE
1392,0,16,WALL
1393,0,10,WALL
1394,0,1,SNAKE
1395,0,16,WALL
1396,0,24,WALL
1397,0,18,WALL
1398,0,15,WALL
1399,0,10,WALL
1400,0,1,SNAKE
1401,0,1,SNAKE
1402,0,7,WALL
1403,0,1,SNAKE
1404,0,37,WALL
1405,0,8,WALL
1406,0,6,WALL
1407,0,1,SNAKE
1408,0,1,SNAKE
1409,0,7,WALL
1410,0,8,WALL
1411,0,1,SNAKE
1412,0,15,WALL
1413,0,9,WALL
1414,0,1,SNAKE
1415,0,19,WALL
1416,1,21,WALL
1417,0,1,SNAKE
1418,0,1,SNAKE
1419,0,9,WALL
1420,0,1,SNAKE
1421,0,22,WALL
1422,0,1,SNAKE
1423,0,1,SNAKE
1424,0,10,WALL
1425,0,21,WALL
1426,0,15,WALL
1427,0,8,WALL
1428,0,1,SNAKE
1429,0,24,WALL
1430,0,1,SNAKE
1431,0,14,WALL
1432,0,8,WALL
1433,0,10,WALL
1434,1,8,WALL
1435,0,1,SNAKE
1436,0,8,WALL
1437,0,1,SNAKE
1438,1,9,WALL
1439,0,4,WALL
1440,0,16,WALL
1441,1,26,SNAKE
1442,0,6,WALL
1443,0,1,SNAKE
1444,0,1,SNAKE
1445,0,10,WALL
1446,0,1,SNAKE
1447,0,1,SNAKE
1448,0,15,WALL
1449,0,7,WALL
1450,0,1,SNAKE
1451,0,12,WALL
1452,0,1,SNAKE
1453,0,13,WALL
1454,0,24,WALL
1455,0,6,WALL
1456,0,1,SNAKE
1457,0,1,SNAKE
1458,0,8,WALL
1459,0,1,SNAKE
1460,0,1,SNAKE
1461,0,1,SNAKE
1462,0,18,WALL
1463,1,6,WALL
1464,0,7,WALL
1465,0,17,WALL
1466,0,14,WALL
1467,0,1,SNAKE
1468,0,19,WALL
1469,0,1,SNAKE
1470,0,1,SNAKE
1471,0,1,SNAKE
1472,0,1,SNAKE
1473,0,37,WALL
1474,0,9,WALL
1475,0,11,WALL
1476,1,9,WALL
1477,0,9,WALL
1478,0,7,WALL
1479,1,17,WALL
1480,0,1,SNAKE
1481,0,4,WALL
1482,0,1,SNAKE
1483,0,1,SNAKE
1484,0,1,SNAKE
1485,0,7,WALL
1486,0,18,WALL
1487,0,5,WALL
1488,0,8,WALL
1489,0,1,SNAKE
1490,1,35,SNAKE
1491,0,1,SNAKE
1492,0,1,SNAKE
1493,0,1,SNAKE
1494,0,1,SNAKE
1495,0,1,SNAKE
1496,0,1,SNAKE
1497,0,12,WALL
1498,0,14,WALL
1499,0,9,WALL
1500,0,5,WALL
1501,0,1,SNAKE
1502,0,1,SNAKE
1503,0,9,WALL
1504,0,8,WALL
1505,0,25,WALL
1506,0,9,WALL
1507,0,28,WALL
1508,0,36,WALL
1509,0,1,SNAKE
1510,0,12,WALL
1511,0,1,SNAKE
1512,0,9,WALL
1513,0,16,WALL
1514,1,6,WALL
1515,0,1,SNAKE
1516,1,8,SNAKE
1517,0,11,WALL
1518,0,1,SNAKE
1519,1,6,WALL
1520,0,7,WALL
1521,0,13,WALL
1522,1,11,WALL
1523,0,7,WALL
1524,0,9,WALL
1525,0,1,SNAKE
1526,0,10,WALL
1527,0,1,SNAKE
1528,0,19,WALL
1529,1,9,SNAKE
1530,1,17,SNAKE
1531,1,25,WALL
1532,0,16,WALL
1533,0,7,WALL
1534,0,38,WALL
1535,0,1,SNAKE
1536,0,6,WALL
1537,0,7,WALL
1538,0,23,WALL
1539,0,1,SNAKE
1540,0,1,SNAKE
1541,0,1,SNAKE
1542,0,14,WALL
1543,0,7,WALL
1544,1,18,WALL
1545,0,1,SNAKE
1546,0,4,WALL
1547,0,1,SNAKE
1548,0,13,WALL
1549,0,1,SNAKE
1550,0,8,WALL
1551,0,18,WALL
1552,0,10,WALL
1553,0,1,SNAKE
1554,0,10,WALL
1555,0,7,WALL
1556,0,1,SNAKE
1557,1,15,WALL
1558,0,8,WALL
1559,0,1,SNAKE
1560,0,8,WALL
1561,0,5,WALL
1562,0,32,WALL
1563,0,1,SNAKE
1564,0,41,WALL
1565,0,10,WALL
1566,0,1,SNAKE
1567,0,1,SNAKE
1568,0,6,WALL
1569,0,8,WALL
1570,0,15,WALL
1571,0,1,SNAKE
1572,0,30,WALL
1573,0,29,WALL
1574,0,15,WALL
1575,0,1,SNAKE
1576,0,1,SNAKE
1577,0,1,SNAKE
1578,0,1,SNAKE
1579,0,8,WALL
1580,0,11,WALL
1581,0,1,SNAKE
1582,0,1,SNAKE
1583,0,1,SNAKE
1584,0,8,WALL
1585,0,10,WALL
1586,0,1,SNAKE
1587,0,19,WALL
1588,0,6,WALL
1589,0,6,WALL
1590,0,1,SNAKE
1591,0,6,WALL
1592,0,1,SNAKE
1593,0,5,WALL
1594,0,1,SNAKE
1595,0,11,WALL
1596,0,7,WALL
1597,0,1,SNAKE
1598,0,6,WALL
1599,0,1,SNAKE
1600,1,10,SNAKE
1601,0,5,WALL
1602,0,1,SNAKE
1603,1,7,WALL
1604,0,15,WALL
1605,0,1,SNAKE
1606,1,15,WALL
1607,0,1,SNAKE
1608,0,1,SNAKE
1609,3,32,WALL
1610,0,1,SNAKE
1611,0,14,WALL
1612,0,1,SNAKE
1613,0,15,WALL
1614,0,1,SNAKE
1615,0,8,WALL
1616,0,1,SNAKE
1617,0,7,WALL
1618,0,1,SNAKE
1619,0,18,WALL
1620,1,27,WALL
1621,0,1,SNAKE
1622,0,11,WALL
1623,0,8,WALL
1624,1,8,WALL
1625,0,6,WALL
1626,0,4,WALL
1627,0,8,WALL
1628,0,7,WALL
1629,0,10,WALL
1630,0,21,WALL
1631,0,1,SNAKE
1632,0,13,WALL
1633,0,1,SNAKE
1634,0,7,WALL
1635,0,10,WALL
1636,0,5,WALL
1637,0,7,WALL
1638,0,13,WALL
1639,0,14,WALL
1640,0,10,WALL
1641,0,21,WALL
1642,0,5,WALL
1643,0,16,WALL
1644,0,1,SNAKE
1645,1,5,WALL
1646,0,1,SNAKE
1647,0,9,WALL
1648,0,13,WALL
1649,0,44,WALL
1650,0,15,WALL
1651,0,1,SNAKE
1652,0,10,WALL
1653,0,1,SNAKE
1654,0,18,WALL
1655,0,13,WALL
1656,0,22,WALL
1657,0,1,SNAKE
1658,0,1,SNAKE
1659,0,34,WALL
1660,0,9,WALL
1661,0,5,WALL
1662,0,1,SNAKE
1663,0,1,SNAKE
1664,0,1,SNAKE
1665,0,11,WALL
1666,0,7,WALL
1667,0,7,WALL
1668,0,8,WALL
1669,0,1,SNAKE
1670,0,1,SNAKE
1671,0,38,WALL
1672,0,24,WALL
1673,0,12,WALL
1674,0,1,SNAKE
1675,0,1,SNAKE
1676,0,25,WALL
1677,0,1,SNAKE
1678,0,8,WALL
1679,0,6,WALL
1680,0,11,WALL
1681,0,8,WALL
1682,0,4,WALL
1683,1,8,SNAKE
1684,0,19,WALL
1685,0,7,WALL
1686,0,1,SNAKE
1687,0,1,SNAKE
1688,0,1,SNAKE
1689,0,24,WALL
1690,0,18,WALL
1691,0,17,WALL
1692,0,8,WALL
1693,0,14,WALL
1694,0,15,WALL
1695,0,8,WALL
1696,0,1,SNAKE
1697,0,1,SNAKE
1698,0,18,WALL
1699,0,1,SNAKE
1700,0,1,SNAKE
1701,1,30,WALL
1702,0,9,WALL
1703,0,24,WALL
1704,0,1,SNAKE
1705,0,5,WALL
1706,0,19,WALL
1707,1,24,WALL
1708,0,1,SNAKE
1709,0,11,WALL
1710,0,1,SNAKE
1711,0,1,SNAKE
1712,0,1,SNAKE
1713,0,6,WALL
1714,0,5,WALL
1715,0,4,WALL
1716,0,9,WALL
1717,0,1,SNAKE
1718,0,7,WALL
1719,0,19,WALL
1720,0,5,WALL
1721,1,11,WALL
1722,0,29,WALL
1723,0,8,WALL
1724,0,10,WALL
1725,0,5,WALL
1726,0,8,WALL
1727,0,16,WALL
1728,0,1,SNAKE
1729,1,12,SNAKE
1730,0,12,WALL
1731,1,4,SNAKE
1732,0,10,WALL
1733,0,13,WALL
1734,0,6,WALL
1735,0,1,SNAKE
1736,0,7,WALL
1737,0,1,SNAKE
1738,0,1,SNAKE
1739,0,10,WALL
1740,0,11,WALL
1741,0,32,WALL
1742,1,7,WALL
1743,0,16,WALL
1744,0,12,WALL
1745,0,19,WALL
1746,0,1,SNAKE
1747,1,7,WALL
1748,0,1,SNAKE
1749,0,1,SNAKE
1750,1,14,SNAKE
1751,0,14,WALL
1752,0,8,WALL
1753,0,1,SNAKE
1754,1,13,WALL
1755,0,7,WALL
1756,0,1,SNAKE
1757,0,1,SNAKE
1758,0,1,SNAKE
1759,0,1,SNAKE
1760,0,15,WALL
1761,0,4,WALL
1762,0,8,WALL
1763,0,1,SNAKE
1764,0,16,WALL
1765,0,1,SNAKE
1766,1,7,SNAKE
1767,0,6,WALL
1768,0,13,WALL
1769,0,1,SNAKE
1770,0,6,WALL
1771,0,1,SNAKE
1772,0,1,SNAKE
1773,0,6,WALL
1774,0,8,WALL
1775,0,1,SNAKE
1776,0,9,WALL
1777,0,17,WALL
1778,0,29,WALL
1779,0,7,WALL
1780,0,1,SNAKE
1781,0,5,WALL
1782,2,6,SNAKE
1783,1,7,WALL
1784,0,1,SNAKE
1785,0,22,WALL
1786,0,15,WALL
1787,0,1,SNAKE
1788,0,9,WALL
1789,1,34,WALL
1790,0,1,SNAKE
1791,0,1,SNAKE
1792,0,17,WALL
1793,0,6,WALL
1794,0,15,WALL
1795,0,8,WALL
1796,0,1,SNAKE
1797,0,7,WALL
1798,0,29,WALL
1799,0,20,WALL
1800,0,1,SNAKE
1801,0,6,WALL
1802,1,16,WALL
1803,1,3,SNAKE
1804,0,7,WALL
1805,0,22,WALL
1806,0,17,WALL
1807,1,25,SNAKE
1808,0,1,SNAKE
1809,0,1,SNAKE
1810,0,22,WALL
1811,0,4,WALL
1812,0,7,WALL
1813,0,7,WALL
1814,0,1,SNAKE
1815,0,11,WALL
1816,0,1,SNAKE
1817,2,11,SNAKE
1818,0,7,WALL
1819,1,15,WALL
1820,0,26,WALL
1821,0,16,WALL
1822,0,15,WALL
1823,0,23,WALL
1824,0,1,SNAKE
1825,0,1,SNAKE
1826,0,13,WALL
1827,0,1,SNAKE
1828,0,1,SNAKE
1829,0,1,SNAKE
1830,0,12,WALL
1831,0,25,WALL
1832,0,1,SNAKE
1833,0,12,WALL
1834,0,15,WALL
1835,0,14,WALL
1836,1,5,SNAKE
1837,1,23,WALL
1838,0,9,WALL
1839,0,1,SNAKE
1840,0,8,WALL
1841,0,14,WALL
1842,0,26,WALL
1843,0,6,WALL
1844,0,1,SNAKE
1845,0,6,WALL
1846,0,8,WALL
1847,0,1,SNAKE
1848,0,1,SNAKE
1849,0,15,WALL
1850,0,1,SNAKE
1851,0,1,SNAKE
1852,0,5,WALL
1853,0,6,WALL
1854,0,1,SNAKE
1855,0,5,WALL
1856,0,6,WALL
1857,0,17,WALL
1858,0,1,SNAKE
1859,1,16,SNAKE
1860,0,1,SNAKE
1861,0,1,SNAKE
1862,0,7,WALL
1863,0,1,SNAKE
1864,0,4,WALL
1865,0,1,SNAKE
1866,0,1,SNAKE
1867,0,9,WALL
1868,0,1,SNAKE
1869,0,12,WALL
1870,0,6,WALL
1871,0,1,SNAKE
1872,0,5,WALL
1873,0,15,WALL
1874,0,9,WALL
1875,0,1,SNAKE
1876,0,1,SNAKE
1877,0,8,WALL
1878,0,18,WALL
1879,1,21,WALL
1880,0,15,WALL
1881,2,16,SNAKE
1882,0,5,WALL
1883,0,33,WALL
1884,0,1,SNAKE
1885,0,19,WALL
1886,0,1,SNAKE
1887,0,1,SNAKE
1888,0,12,WALL
1889,0,29,WALL
1890,0,1,SNAKE
1891,0,5,WALL
1892,0,9,WALL
1893,0,11,WALL
1894,2,19,WALL
1895,0,1,SNAKE
1896,0,13,WALL
1897,0,1,SNAKE
1898,0,5,WALL
1899,0,8,WALL
1900,0,9,WALL
1901,0,1,SNAKE
1902,0,12,WALL
1903,0,7,WALL
1904,0,7,WALL
1905,0,6,WALL
1906,0,6,WALL
1907,0,1,SNAKE
1908,0,1,SNAKE
1909,0,15,WALL
1910,0,1,SNAKE
1911,0,15,WALL
1912,0,22,WALL
1913,0,1,SNAKE
1914,0,18,WALL
1915,0,8,WALL
1916,1,5,SNAKE
1917,0,8,WALL
1918,0,9,WALL
1919,0,10,WALL
1920,0,1,SNAKE
1921,0,1,SNAKE
1922,0,5,WALL
1923,0,1,SNAKE
1924,0,1,SNAKE
1925,2,18,WALL
1926,0,1,SNAKE
1927,0,12,WALL
1928,0,18,WALL
1929,0,12,WALL
1930,0,4,WALL
1931,0,1,SNAKE
1932,0,1,SNAKE
1933,1,21,WALL
1934,0,1,SNAKE
1935,0,1,SNAKE
1936,0,9,WALL
1937,2,24,WALL
1938,0,1,SNAKE
1939,0,6,WALL
1940,0,10,WALL
1941,0,1,SNAKE
1942,0,7,WALL
1943,1,12,WALL
1944,0,6,WALL
1945,0,1,SNAKE
1946,0,1,SNAKE
1947,1,18,WALL
1948,0,20,WALL
1949,0,20,WALL
1950,0,1,SNAKE
1951,0,1,SNAKE
1952,0,8,WALL
1953,0,6,WALL
1954,0,20,WALL
1955,0,1,SNAKE
1956,0,19,WALL
1957,0,19,WALL
1958,0,8,WALL
1959,0,14,WALL
1960,0,1,SNAKE
1961,0,1,SNAKE
1962,0,1,SNAKE
1963,0,1,SNAKE
1964,0,1,SNAKE
1965,0,7,WALL
1966,0,1,SNAKE
1967,0,1,SNAKE
1968,0,1,SNAKE
1969,1,9,WALL
1970,0,1,SNAKE
1971,0,1,SNAKE
1972,0,6,WALL
1973,0,9,WALL
1974,0,8,WALL
1975,1,12,WALL
1976,0,23,WALL
1977,0,12,WALL
1978,0,12,WALL
1979,0,1,SNAKE
1980,0,1,SNAKE
1981,0,11,WALL
1982,0,1,SNAKE
1983,0,11,WALL
1984,0,9,WALL
1985,1,3,SNAKE
1986,0,9,WALL
1987,0,1,SNAKE
1988,0,13,WALL
1989,1,11,SNAKE
1990,1,14,WALL
1991,0,29,WALL
1992,0,18,WALL
1993,0,1,SNAKE
1994,0,1,SNAKE
1995,0,7,WALL
1996,0,21,WALL
1997,0,10,WALL
1998,0,10,WALL
1999,0,15,WALL
2000,0,1,SNAKE
2001,0,10,WALL
2002,0,1,SNAKE
2003,1,7,WALL
2004,1,13,WALL
2005,0,5,WALL
2006,0,15,WALL
2007,0,1,SNAKE
2008,0,8,WALL
2009,0,1,SNAKE
2010,0,1,SNAKE
2011,0,12,WALL
2012,0,1,SNAKE
2013,0,14,WALL
2014,1,9,SNAKE
2015,0,1,SNAKE
2016,0,6,WALL
2017,0,1,SNAKE
2018,0,11,WALL
2019,0,6,WALL
2020,0,16,WALL
2021,0,39,WALL
2022,0,1,SNAKE
2023,0,17,WALL
2024,0,17,WALL
2025,0,12,WALL
2026,0,14,WALL
2027,0,1,SNAKE
2028,0,10,WALL
2029,0,1,SNAKE
2030,0,14,WALL
2031,0,19,WALL
2032,0,5,WALL
2033,0,11,WALL
2034,0,11,WALL
2035,0,1,SNAKE
2036,0,6,WALL
2037,0,1,SNAKE
2038,0,31,WALL
2039,0,1,SNAKE
2040,0,8,WALL
2041,0,24,WALL
2042,0,6,WALL
2043,0,1,SNAKE
2044,0,8,WALL
2045,1,25,WALL
2046,0,5,WALL
2047,0,5,WALL
2048,0,1,SNAKE
2049,0,15,WALL
2050,0,1,SNAKE
2051,0,16,WALL
2052,0,1,SNAKE
2053,0,1,SNAKE
2054,0,1,SNAKE
2055,0,11,WALL
2056,1,18,WALL
2057,0,30,WALL
2058,0,10,WALL
2059,0,9,WALL
2060,0,1,SNAKE
2061,0,11,WALL
2062,0,6,WALL
2063,0,7,WALL
2064,0,7,WALL
2065,0,18,WALL
2066,0,1,SNAKE
2067,0,1,SNAKE
2068,1,24,WALL
2069,0,7,WALL
2070,0,1,SNAKE
2071,0,8,WALL
2072,0,24,WALL
2073,0,5,WALL
2074,0,1,SNAKE
2075,0,8,WALL
2076,0,15,WALL
2077,0,1,SNAKE
2078,1,3,SNAKE
2079,0,22,WALL
2080,0,1,SNAKE
2081,0,5,WALL
2082,0,1,SNAKE
2083,0,7,WALL
2084,0,27,WALL
2085,0,8,WALL
2086,0,40,WALL
2087,0,1,SNAKE
2088,0,1,SNAKE
2089,1,30,WALL
2090,0,12,WALL
2091,0,9,WALL
2092,0,1,SNAKE
2093,0,7,WALL
2094,0,18,WALL
2095,0,1,SNAKE
2096,0,1,SNAKE
2097,0,11,WALL
2098,0,1,SNAKE
2099,0,1,SNAKE
2100,0,10,WALL
2101,0,11,WALL
2102,0,1,SNAKE
2103,0,9,WALL
2104,0,4,WALL
2105,1,41,WALL
2106,0,13,WALL
2107,0,1,SNAKE
2108,1,10,SNAKE
2109,0,1,SNAKE
2110,1,10,SNAKE
2111,0,1,SNAKE
2112,1,6,WALL
2113,0,17,WALL
2114,0,6,WALL
2115,0,1,SNAKE
2116,0,1,SNAKE
2117,0,1,SNAKE
2118,0,1,SNAKE
2119,0,1,SNAKE
2120,0,5,WALL
2121,1,20,WALL
2122,0,7,WALL
2123,0,18,WALL
2124,0,17,WALL
2125,0,20,WALL
2126,0,7,WALL
2127,0,1,SNAKE
2128,0,8,WALL
2129,0,13,WALL
2130,0,1,SNAKE
2131,0,8,WALL
2132,0,1,SNAKE
2133,0,1,SNAKE
2134,0,6,WALL
2135,0,30,WALL
2136,0,9,WALL
2137,1,10,WALL
2138,1,16,WALL
2139,0,1,SNAKE
2140,0,8,WALL
2141,0,1,SNAKE
2142,0,10,WALL
2143,0,38,WALL
2144,0,1,SNAKE
2145,1,8,WALL
2146,0,7,WALL
2147,0,1,SNAKE
2148,0,1,SNAKE
2149,1,13,SNAKE
2150,0,7,WALL
2151,0,8,WALL
2152,0,7,WALL
2153,0,11,WALL
2154,1,27,SNAKE
2155,0,1,SNAKE
2156,0,1,SNAKE
2157,0,1,SNAKE
2158,1,9,WALL
2159,0,1,SNAKE
2160,0,20,WALL
2161,0,1,SNAKE
2162,0,26,WALL
2163,0,7,WALL
2164,0,9,WALL
2165,0,12,WALL
2166,0,1,SNAKE
2167,0,43,WALL
2168,0,30,WALL
2169,0,1,SNAKE
2170,0,6,WALL
2171,0,16,WALL
2172,0,20,WALL
2173,0,6,WALL
2174,0,1,SNAKE
2175,0,11,WALL
2176,0,8,WALL
2177,0,20,WALL
2178,1,9,WALL
2179,0,11,WALL
2180,0,8,WALL
2181,0,1,SNAKE
2182,0,1,SNAKE
2183,0,31,WALL
2184,0,6,WALL
2185,0,8,WALL
2186,0,9,WALL
2187,0,1,SNAKE
2188,0,1,SNAKE
2189,1,9,WALL
2190,0,10,WALL
2191,0,8,WALL
2192,0,14,WALL
2193,0,1,SNAKE
2194,0,4,WALL
2195,0,5,WALL
2196,0,1,SNAKE
2197,0,15,WALL
2198,0,8,WALL
2199,0,1,SNAKE
2200,1,14,WALL
2201,0,7,WALL
2202,0,17,WALL
2203,0,9,WALL
2204,0,20,WALL
2205,0,9,WALL
2206,0,14,WALL
2207,0,8,WALL
2208,0,7,WALL
2209,0,1,SNAKE
2210,0,10,WALL
2211,0,28,WALL
2212,0,1,SNAKE
2213,0,1,SNAKE
2214,0,11,WALL
2215,0,1,SNAKE
2216,0,1,SNAKE
2217,0,1,SNAKE
2218,0,10,WALL
2219,0,36,WALL
2220,0,1,SNAKE
2221,1,5,WALL
2222,1,6,WALL
2223,1,14,WALL
2224,0,1,SNAKE
2225,0,24,WALL
2226,0,11,WALL
2227,1,7,SNAKE
2228,0,1,SNAKE
2229,0,14,WALL
2230,0,6,WALL
2231,0,1,SNAKE
2232,0,1,SNAKE
2233,0,5,WALL
2234,0,1,SNAKE
2235,0,7,WALL
2236,0,46,WALL
2237,0,11,WALL
2238,0,8,WALL
2239,0,14,WALL
2240,0,1,SNAKE
2241,0,21,WALL
2242,0,11,WALL
2243,0,29,WALL
2244,0,23,WALL
2245,0,23,WALL
2246,1,17,WALL
2247,1,14,SNAKE
2248,0,1,SNAKE
2249,0,1,SNAKE
2250,0,9,WALL
2251,0,1,SNAKE
2252,0,1,SNAKE
2253,0,35,WALL
2254,0,13,WALL
2255,0,11,WALL
2256,0,18,WALL
2257,0,11,WALL
2258,0,15,WALL
2259,1,19,WALL
2260,0,19,WALL
2261,0,6,WALL
2262,0,25,WALL
2263,0,19,WALL
2264,0,13,WALL
2265,0,28,WALL
2266,0,1,SNAKE
2267,0,5,WALL
2268,0,1,SNAKE
2269,0,8,WALL
2270,0,8,WALL
2271,0,1,SNAKE
2272,0,1,SNAKE
2273,0,14,WALL
2274,0,1,SNAKE
2275,0,7,WALL
2276,0,17,WALL
2277,0,8,WALL
2278,0,1,SNAKE
2279,0,1,SNAKE
2280,1,8,WALL
2281,0,1,SNAKE
2282,0,1,SNAKE
2283,0,8,WALL
2284,0,1,SNAKE
2285,0,1,SNAKE
2286,1,14,WALL
2287,0,13,WALL
2288,0,15,WALL
2289,0,11,WALL
2290,0,1,SNAKE
2291,0,11,WALL
2292,1,5,SNAKE
2293,0,19,WALL
2294,1,15,SNAKE
2295,0,1,SNAKE
2296,0,5,WALL
2297,0,1,SNAKE
2298,1,8,WALL
2299,0,12,WALL
2300,1,10,WALL
2301,0,1,SNAKE
2302,0,16,WALL
2303,0,1,SNAKE
2304,0,1,SNAKE
2305,0,1,SNAKE
2306,0,17,WALL
2307,0,10,WALL
2308,0,1,SNAKE
2309,0,1,SNAKE
2310,0,10,WALL
2311,0,1,SNAKE
2312,0,7,WALL
2313,0,1,SNAKE
2314,0,1,SNAKE
2315,1,29,WALL
2316,0,6,WALL
2317,0,1,SNAKE
2318,1,9,SNAKE
2319,0,1,SNAKE
2320,0,20,WALL
2321,0,8,WALL
2322,0,8,WALL
2323,0,1,SNAKE
2324,0,1,SNAKE
2325,0,21,WALL
2326,0,22,WALL
2327,0,19,WALL
2328,0,25,WALL
2329,0,1,SNAKE
2330,0,7,WALL
2331,0,16,WALL
2332,1,19,SNAKE
2333,0,1,SNAKE
2334,0,9,WALL
2335,0,6,WALL
2336,0,1,SNAKE
2337,0,8,WALL
2338,0,18,WALL
2339,0,13,WALL
2340,0,13,WALL
2341,0,1,SNAKE
2342,1,6,WALL
2343,0,13,WALL
2344,1,9,WALL
2345,0,6,WALL
2346,0,1,SNAKE
2347,1,6,WALL
2348,0,13,WALL
2349,0,9,WALL
2350,1,33,WALL
2351,1,34,WALL
2352,0,30,WALL
2353,0,6,WALL
2354,1,8,WALL
2355,0,1,SNAKE
2356,0,1,SNAKE
2357,0,1,SNAKE
2358,0,6,WALL
2359,0,1,SNAKE
2360,0,25,WALL
2361,0,1,SNAKE
2362,0,1,SNAKE
2363,0,1,SNAKE
2364,0,1,SNAKE
2365,1,6,WALL
2366,0,4,WALL
2367,0,6,WALL
2368,0,8,WALL
2369,0,6,WALL
2370,0,1,SNAKE
2371,0,1,SNAKE
2372,0,1,SNAKE
2373,0,39,WALL
2374,0,20,WALL
2375,0,14,WALL
2376,0,9,WALL
2377,0,24,WALL
2378,0,5,WALL
2379,0,10,WALL
2380,0,1,SNAKE
2381,0,1,SNAKE
2382,0,14,WALL
2383,0,9,WALL
2384,0,20,WALL
2385,0,5,WALL
2386,0,42,WALL
2387,0,1,SNAKE
2388,1,8,WALL
2389,0,11,WALL
2390,0,17,WALL
2391,1,6,WALL
2392,0,1,SNAKE
2393,0,1,SNAKE
2394,0,22,WALL
2395,0,14,WALL
2396,0,9,WALL
2397,0,20,WALL
2398,0,1,SNAKE
2399,0,12,WALL
2400,0,1,SNAKE
2401,0,17,WALL
2402,1,3,SNAKE
2403,0,28,WALL
2404,0,1,SNAKE
2405,0,11,WALL
2406,0,5,WALL
2407,0,7,WALL
2408,0,14,WALL
2409,0,13,WALL
2410,0,1,SNAKE
2411,1,4,SNAKE
2412,0,1,SNAKE
2413,0,1,SNAKE
2414,0,6,WALL
2415,0,1,SNAKE
2416,0,8,WALL
2417,0,40,WALL
2418,0,5,WALL
2419,0,10,WALL
2420,0,1,SNAKE
2421,2,12,SNAKE
2422,0,6,WALL
2423,2,36,WALL
2424,0,1,SNAKE
2425,0,8,WALL
2426,0,25,WALL
2427,0,11,WALL
2428,0,17,WALL
2429,0,15,WALL
2430,0,7,WALL
2431,0,8,WALL
2432,0,12,WALL
2433,0,1,SNAKE
2434,0,1,SNAKE
2435,0,14,WALL
2436,0,12,WALL
2437,0,1,SNAKE
2438,0,5,WALL
2439,0,21,WALL
2440,0,14,WALL
2441,0,5,WALL
2442,0,13,WALL
2443,0,6,WALL
2444,0,4,WALL
2445,0,4,WALL
2446,0,10,WALL
2447,0,1,SNAKE
2448,0,14,WALL
2449,0,5,WALL
2450,0,14,WALL
2451,0,15,WALL
2452,1,22,SNAKE
2453,1,17,SNAKE
2454,0,8,WALL
2455,0,7,WALL
2456,0,1,SNAKE
2457,0,14,WALL
2458,0,12,WALL
2459,0,1,SNAKE
2460,0,1,SNAKE
2461,0,13,WALL
2462,0,1,SNAKE
2463,0,12,WALL
2464,1,17,WALL
2465,0,15,WALL
