Episode,Score,Total Steps,Death
1270,0,1,SNAKE
1271,0,5,WALL
1272,0,1,SNAKE
1273,0,7,WALL
1274,0,40,WALL
1275,0,8,WALL
1276,0,1,SNAKE
1277,0,11,WALL
1278,0,12,WALL
1279,0,1,SNAKE
1280,0,6,WALL
1281,1,19,SNAKE
1282,0,7,WALL
1283,0,6,WALL
1284,0,33,WALL
1285,1,9,WALL
1286,0,10,WALL
1287,0,1,SNAKE
1288,0,1,SNAKE
1289,0,1,SNAKE
1290,0,43,WALL
1291,0,5,WALL
1292,0,36,WALL
1293,0,6,WALL
1294,0,1,SNAKE
1295,0,1,SNAKE
1296,0,4,WALL
1297,2,15,SNAKE
1298,1,16,WALL
1299,0,9,WALL
1300,0,9,WALL
1301,0,14,WALL
1302,0,1,SNAKE
1303,0,8,WALL
1304,0,15,WALL
1305,0,1,SNAKE
1306,0,1,SNAKE
1307,0,12,WALL
1308,0,24,WALL
1309,0,7,WALL
1310,0,1,SNAKE
1311,0,1,SNAKE
1312,0,13,WALL
1313,0,6,WALL
1314,0,1,SNAKE
1315,0,9,WALL
1316,1,16,SNAKE
1317,0,1,SNAKE
1318,0,7,WALL
1319,0,27,WALL
1320,0,1,SNAKE
1321,0,41,WALL
1322,0,1,SNAKE
1323,0,1,SNAKE
1324,0,7,WALL
1325,0,15,WALL
1326,0,11,WALL
1327,0,1,SNAKE
1328,0,1,SNAKE
1329,0,1,SNAKE
1330,0,15,WALL
1331,0,6,WALL
1332,0,23,WALL
1333,0,8,WALL
1334,0,8,WALL
1335,0,1,SNAKE
1336,0,1,SNAKE
1337,1,21,SNAKE
1338,0,6,WALL
1339,0,1,SNAKE
1340,1,8,WALL
1341,1,15,WALL
1342,0,7,WALL
1343,0,8,WALL
1344,0,19,WALL
1345,0,37,WALL
1346,0,30,WALL
1347,0,1,SNAKE
1348,0,14,WALL
1349,0,14,WALL
1350,0,35,WALL
1351,0,17,WALL
1352,0,13,WALL
1353,0,26,WALL
1354,0,41,WALL
1355,0,7,WALL
1356,0,1,SNAKE
1357,0,7,WALL
1358,0,1,SNAKE
1359,0,14,WALL
1360,0,1,SNAKE
1361,0,11,WALL
1362,0,8,WALL
1363,0,11,WALL
1364,0,1,SNAKE
1365,0,9,WALL
1366,0,12,WALL
1367,0,6,WALL
1368,0,16,WALL
1369,0,10,WALL
1370,0,8,WALL
1371,0,1,SNAKE
1372,1,26,WALL
1373,0,10,WALL
1374,0,1,SNAKE
1375,0,7,WALL
1376,0,9,WALL
1377,0,12,WALL
1378,0,1,SNAKE
1379,0,36,WALL
1380,0,9,WALL
1381,0,5,WALL
1382,1,26,WALL
1383,0,1,SNAKE
1384,0,1,SNAKE
1385,0,1,SNAKE
1386,0,1,SNAKE
1387,0,1,SNAKE
1388,0,12,WALL
1389,0,15,WALL
1390,0,20,WALL
1391,0,6,WALL
1392,0,1,SNAKE
1393,0,9,WALL
1394,0,8,WALL
1395,0,23,WALL
1396,0,1,SNAKE
1397,0,1,SNAKE
1398,0,11,WALL
1399,0,11,WALL
1400,0,21,WALL
1401,0,8,WALL
1402,0,12,WALL
1403,0,8,WALL
1404,0,7,WALL
1405,0,11,WALL
1406,0,5,WALL
1407,0,1,SNAKE
1408,0,6,WALL
1409,0,1,SNAKE
1410,0,1,SNAKE
1411,0,35,WALL
1412,0,1,SNAKE
1413,0,7,WALL
1414,0,14,WALL
1415,0,1,SNAKE
1416,0,10,WALL
1417,1,5,WALL
1418,0,1,SNAKE
1419,0,4,WALL
1420,0,15,WALL
1421,0,10,WALL
1422,0,1,SNAKE
1423,0,12,WALL
1424,0,20,WALL
1425,0,18,WALL
1426,0,22,WALL
1427,0,1,SNAKE
1428,0,1,SNAKE
1429,1,21,WALL
1430,1,42,WALL
1431,0,1,SNAKE
1432,0,17,WALL
1433,0,12,WALL
1434,0,1,SNAKE
1435,0,24,WALL
1436,0,1,SNAKE
1437,0,9,WALL
1438,0,25,WALL
1439,1,33,WALL
1440,0,1,SNAKE
1441,0,15,WALL
1442,1,8,WALL
1443,0,6,WALL
1444,0,1,SNAKE
1445,0,7,WALL
1446,0,1,SNAKE
1447,0,1,SNAKE
1448,0,1,SNAKE
1449,1,11,WALL
1450,0,9,WALL
1451,0,1,SNAKE
1452,1,22,WALL
1453,1,18,WALL
1454,0,5,WALL
1455,0,5,WALL
1456,0,1,SNAKE
1457,0,1,SNAKE
1458,0,9,WALL
1459,0,1,SNAKE
1460,0,1,SNAKE
1461,0,6,WALL
1462,0,10,WALL
1463,0,1,SNAKE
1464,1,6,WALL
1465,0,23,WALL
1466,0,7,WALL
1467,0,12,WALL
1468,2,12,WALL
1469,0,1,SNAKE
1470,0,14,WALL
1471,0,18,WALL
1472,0,25,WALL
1473,0,10,WALL
1474,0,10,WALL
1475,0,21,WALL
1476,0,7,WALL
1477,0,6,WALL
1478,0,8,WALL
1479,0,12,WALL
1480,0,7,WALL
1481,0,12,WALL
1482,0,9,WALL
1483,0,14,WALL
1484,0,1,SNAKE
1485,0,1,SNAKE
1486,0,1,SNAKE
1487,0,17,WALL
1488,1,12,WALL
1489,1,27,WALL
1490,0,23,WALL
1491,0,18,WALL
1492,0,1,SNAKE
1493,0,1,SNAKE
1494,0,1,SNAKE
1495,0,12,WALL
1496,0,47,WALL
1497,0,1,SNAKE
1498,0,9,WALL
1499,0,16,WALL
1500,0,6,WALL
1501,0,34,WALL
1502,0,9,WALL
1503,0,5,WALL
1504,0,6,WALL
1505,0,7,WALL
1506,0,13,WALL
1507,0,1,SNAKE
1508,0,1,SNAKE
1509,0,1,SNAKE
1510,0,40,WALL
1511,0,9,WALL
1512,0,1,SNAKE
1513,0,6,WALL
1514,0,1,SNAKE
1515,1,8,WALL
1516,1,10,WALL
1517,0,8,WALL
1518,0,15,WALL
1519,0,1,SNAKE
1520,0,31,WALL
1521,0,8,WALL
1522,1,7,SNAKE
1523,0,13,WALL
1524,0,22,WALL
1525,0,1,SNAKE
1526,0,27,WALL
1527,0,1,SNAKE
1528,0,1,SNAKE
1529,0,1,SNAKE
1530,0,1,SNAKE
1531,0,12,WALL
1532,0,7,WALL
1533,0,11,WALL
1534,0,11,WALL
1535,0,5,WALL
1536,0,6,WALL
1537,0,1,SNAKE
1538,0,1,SNAKE
1539,0,1,SNAKE
1540,0,6,WALL
1541,0,1,SNAKE
1542,1,20,WALL
1543,0,22,WALL
1544,0,11,WALL
1545,1,12,WALL
1546,0,14,WALL
1547,0,16,WALL
1548,0,9,WALL
1549,0,5,WALL
1550,0,12,WALL
1551,1,13,WALL
1552,0,1,SNAKE
1553,0,1,SNAKE
1554,0,6,WALL
1555,0,1,SNAKE
1556,0,9,WALL
1557,1,11,WALL
1558,0,10,WALL
1559,0,1,SNAKE
1560,0,12,WALL
1561,0,1,SNAKE
1562,0,1,SNAKE
1563,0,1,SNAKE
1564,0,33,WALL
1565,0,8,WALL
1566,0,16,WALL
1567,0,1,SNAKE
1568,0,6,WALL
1569,0,8,WALL
1570,0,1,SNAKE
1571,0,1,SNAKE
1572,0,11,WALL
1573,0,10,WALL
1574,0,1,SNAKE
1575,0,1,SNAKE
1576,0,12,WALL
1577,0,6,WALL
1578,0,1,SNAKE
1579,0,1,SNAKE
1580,0,6,WALL
1581,0,1,SNAKE
1582,0,1,SNAKE
1583,0,5,WALL
1584,0,28,WALL
1585,0,8,WALL
1586,0,15,WALL
1587,0,1,SNAKE
1588,0,1,SNAKE
1589,0,31,WALL
1590,0,1,SNAKE
1591,0,14,WALL
1592,0,38,WALL
1593,0,1,SNAKE
1594,0,7,WALL
1595,0,25,WALL
1596,0,19,WALL
1597,0,1,SNAKE
1598,0,8,WALL
1599,0,13,WALL
1600,0,6,WALL
1601,0,1,SNAKE
1602,0,1,SNAKE
1603,0,1,SNAKE
1604,0,24,WALL
1605,1,8,WALL
1606,0,11,WALL
1607,0,12,WALL
1608,0,14,WALL
1609,0,18,WALL
1610,0,1,SNAKE
1611,0,1,SNAKE
1612,0,21,WALL
1613,0,1,SNAKE
1614,1,8,WALL
1615,0,14,WALL
1616,0,14,WALL
1617,0,1,SNAKE
1618,0,1,SNAKE
1619,0,11,WALL
1620,0,1,SNAKE
1621,0,13,WALL
1622,0,1,SNAKE
1623,0,5,WALL
1624,0,6,WALL
1625,0,6,WALL
1626,0,6,WALL
1627,0,14,WALL
1628,0,27,WALL
1629,0,9,WALL
1630,0,1,SNAKE
1631,0,14,WALL
1632,1,12,WALL
1633,0,11,WALL
1634,0,10,WALL
1635,0,9,WALL
1636,0,7,WALL
1637,0,7,WALL
1638,0,10,WALL
1639,0,1,SNAKE
1640,0,1,SNAKE
1641,0,7,WALL
1642,1,3,SNAKE
1643,0,1,SNAKE
1644,0,18,WALL
1645,0,1,SNAKE
1646,0,18,WALL
1647,0,12,WALL
1648,0,78,WALL
1649,0,1,SNAKE
1650,1,7,SNAKE
1651,0,1,SNAKE
1652,0,20,WALL
1653,0,12,WALL
1654,0,5,WALL
1655,0,4,WALL
1656,0,6,WALL
1657,0,7,WALL
1658,0,12,WALL
1659,0,8,WALL
1660,0,1,SNAKE
1661,0,9,WALL
1662,0,16,WALL
1663,0,7,WALL
1664,1,9,WALL
1665,0,8,WALL
1666,0,5,WALL
1667,1,25,WALL
1668,1,17,WALL
1669,1,12,SNAKE
1670,0,12,WALL
1671,1,8,WALL
1672,0,4,WALL
1673,0,8,WALL
1674,0,20,WALL
1675,0,12,WALL
1676,0,1,SNAKE
1677,0,12,WALL
1678,0,1,SNAKE
1679,0,6,WALL
1680,0,5,WALL
1681,0,26,WALL
1682,1,25,WALL
1683,0,1,SNAKE
1684,0,8,WALL
1685,0,12,WALL
1686,0,1,SNAKE
1687,0,10,WALL
1688,0,5,WALL
1689,0,1,SNAKE
1690,0,1,SNAKE
1691,0,1,SNAKE
1692,0,1,SNAKE
1693,0,6,WALL
1694,0,1,SNAKE
1695,0,5,WALL
1696,0,1,SNAKE
1697,0,1,SNAKE
1698,1,3,SNAKE
1699,0,1,SNAKE
1700,0,1,SNAKE
1701,0,5,WALL
1702,0,12,WALL
1703,0,1,SNAKE
1704,0,7,WALL
1705,0,7,WALL
1706,0,11,WALL
1707,0,13,WALL
1708,0,11,WALL
1709,0,1,SNAKE
1710,1,10,WALL
1711,0,5,WALL
1712,0,8,WALL
1713,0,10,WALL
1714,0,37,WALL
1715,0,15,WALL
1716,0,12,WALL
1717,0,8,WALL
1718,0,25,WALL
1719,0,1,SNAKE
1720,1,24,WALL
1721,0,26,WALL
1722,1,11,SNAKE
1723,1,6,WALL
1724,0,7,WALL
1725,0,1,SNAKE
1726,0,23,WALL
1727,0,4,WALL
1728,0,9,WALL
1729,1,7,WALL
1730,0,5,WALL
1731,0,6,WALL
1732,0,7,WALL
1733,0,1,SNAKE
1734,0,5,WALL
1735,0,4,WALL
1736,0,6,WALL
1737,0,15,WALL
1738,0,6,WALL
1739,0,10,WALL
1740,0,8,WALL
1741,0,9,WALL
1742,0,1,SNAKE
1743,0,15,WALL
1744,0,1,SNAKE
1745,0,1,SNAKE
1746,0,1,SNAKE
1747,0,1,SNAKE
1748,0,1,SNAKE
1749,1,7,WALL
1750,0,5,WALL
1751,1,17,WALL
1752,0,18,WALL
1753,0,8,WALL
1754,0,1,SNAKE
1755,1,18,WALL
1756,0,1,SNAKE
1757,0,1,SNAKE
1758,0,8,WALL
1759,0,7,WALL
1760,0,10,WALL
1761,0,1,SNAKE
1762,1,36,WALL
1763,0,7,WALL
1764,0,13,WALL
1765,0,34,WALL
1766,0,9,WALL
1767,0,6,WALL
1768,0,1,SNAKE
1769,0,11,WALL
1770,0,21,WALL
1771,0,55,WALL
1772,0,8,WALL
1773,0,7,WALL
1774,0,7,WALL
1775,1,13,WALL
1776,0,7,WALL
1777,0,11,WALL
1778,1,64,WALL
1779,0,1,SNAKE
1780,0,1,SNAKE
1781,0,6,WALL
1782,0,1,SNAKE
1783,0,14,WALL
1784,0,38,WALL
1785,0,22,WALL
1786,1,7,SNAKE
1787,0,1,SNAKE
1788,0,1,SNAKE
1789,0,1,SNAKE
1790,0,20,WALL
1791,1,9,SNAKE
1792,1,20,WALL
1793,0,1,SNAKE
1794,0,17,WALL
1795,0,5,WALL
1796,0,6,WALL
1797,0,13,WALL
1798,0,18,WALL
1799,0,7,WALL
1800,0,1,SNAKE
1801,0,16,WALL
1802,0,13,WALL
1803,0,33,WALL
1804,0,11,WALL
1805,0,26,WALL
1806,0,4,WALL
1807,0,1,SNAKE
1808,0,1,SNAKE
1809,0,34,WALL
1810,0,17,WALL
1811,0,11,WALL
1812,0,10,WALL
1813,1,11,SNAKE
1814,0,1,SNAKE
1815,0,1,SNAKE
1816,0,8,WALL
1817,0,1,SNAKE
1818,0,16,WALL
1819,0,15,WALL
1820,0,8,WALL
1821,1,11,WALL
1822,0,12,WALL
1823,0,8,WALL
1824,0,1,SNAKE
1825,0,8,WALL
1826,0,1,SNAKE
1827,1,14,WALL
1828,0,11,WALL
1829,0,9,WALL
1830,0,4,WALL
1831,0,1,SNAKE
1832,0,1,SNAKE
1833,0,9,WALL
1834,0,10,WALL
1835,0,18,WALL
1836,0,1,SNAKE
1837,0,1,SNAKE
1838,0,21,WALL
1839,0,14,WALL
1840,0,1,SNAKE
1841,0,1,SNAKE
1842,0,17,WALL
1843,0,1,SNAKE
1844,0,21,WALL
1845,0,7,WALL
1846,0,1,SNAKE
1847,0,8,WALL
1848,0,19,WALL
1849,0,8,WALL
1850,0,1,SNAKE
1851,0,1,SNAKE
1852,0,14,WALL
1853,0,16,WALL
1854,0,6,WALL
1855,0,11,WALL
1856,0,1,SNAKE
1857,0,28,WALL
1858,0,8,WALL
1859,0,1,SNAKE
1860,0,1,SNAKE
1861,0,8,WALL
1862,0,1,SNAKE
1863,1,5,SNAKE
1864,0,19,WALL
1865,0,1,SNAKE
1866,0,11,WALL
1867,1,14,WALL
1868,1,5,SNAKE
1869,0,5,WALL
1870,1,7,SNAKE
1871,0,1,SNAKE
1872,0,9,WALL
1873,0,1,SNAKE
1874,0,5,WALL
1875,1,18,SNAKE
1876,0,6,WALL
1877,0,12,WALL
1878,0,12,WALL
1879,0,12,WALL
1880,0,1,SNAKE
1881,0,1,SNAKE
1882,0,15,WALL
1883,0,1,SNAKE
1884,1,19,WALL
1885,1,9,WALL
1886,1,21,WALL
1887,0,8,WALL
1888,0,1,SNAKE
1889,0,1,SNAKE
1890,0,17,WALL
1891,0,6,WALL
1892,0,21,WALL
1893,0,7,WALL
1894,0,1,SNAKE
1895,0,1,SNAKE
1896,0,8,WALL
1897,0,7,WALL
1898,0,24,WALL
1899,0,1,SNAKE
1900,1,30,SNAKE
1901,0,6,WALL
1902,1,3,SNAKE
1903,0,1,SNAKE
1904,0,27,WALL
1905,0,1,SNAKE
1906,1,13,SNAKE
1907,0,32,WALL
1908,0,1,SNAKE
1909,0,1,SNAKE
1910,0,8,WALL
1911,0,6,WALL
1912,1,19,WALL
1913,0,1,SNAKE
1914,0,1,SNAKE
1915,0,12,WALL
1916,0,1,SNAKE
1917,0,12,WALL
1918,0,16,WALL
1919,0,1,SNAKE
1920,0,36,WALL
1921,0,11,WALL
1922,1,5,WALL
1923,0,11,WALL
1924,0,10,WALL
1925,0,16,WALL
1926,0,7,WALL
1927,0,1,SNAKE
1928,0,16,WALL
1929,0,1,SNAKE
1930,1,5,WALL
1931,0,8,WALL
1932,0,1,SNAKE
1933,0,12,WALL
1934,0,43,WALL
1935,1,16,WALL
1936,0,1,SNAKE
1937,0,1,SNAKE
1938,0,8,WALL
1939,0,9,WALL
1940,0,7,WALL
1941,0,45,WALL
1942,0,6,WALL
1943,1,11,WALL
1944,0,13,WALL
1945,0,24,WALL
1946,0,14,WALL
1947,0,1,SNAKE
1948,0,11,WALL
1949,0,9,WALL
1950,0,8,WALL
1951,0,1,SNAKE
1952,0,7,WALL
1953,0,13,WALL
1954,0,9,WALL
1955,0,6,WALL
1956,0,22,WALL
1957,0,6,WALL
1958,0,13,WALL
1959,0,10,WALL
1960,0,15,WALL
1961,1,4,SNAKE
1962,0,5,WALL
1963,0,7,WALL
1964,0,1,SNAKE
1965,0,9,WALL
1966,0,7,WALL
1967,0,5,WALL
1968,0,9,WALL
1969,0,1,SNAKE
1970,0,1,SNAKE
1971,0,40,WALL
1972,1,5,WALL
1973,2,18,SNAKE
1974,0,16,WALL
1975,0,1,SNAKE
1976,0,27,WALL
1977,0,1,SNAKE
1978,0,34,WALL
1979,0,1,SNAKE
1980,0,17,WALL
1981,0,1,SNAKE
1982,0,12,WALL
1983,0,1,SNAKE
1984,0,24,WALL
1985,0,1,SNAKE
1986,0,23,WALL
1987,0,19,WALL
1988,0,23,WALL
1989,0,5,WALL
1990,0,21,WALL
1991,0,13,WALL
1992,0,1,SNAKE
1993,0,15,WALL
1994,0,14,WALL
1995,0,1,SNAKE
1996,0,9,WALL
1997,0,4,WALL
1998,0,1,SNAKE
1999,0,1,SNAKE
2000,0,1,SNAKE
2001,0,1,SNAKE
2002,0,13,WALL
2003,0,9,WALL
2004,0,9,WALL
2005,0,1,SNAKE
2006,0,7,WALL
2007,0,1,SNAKE
2008,0,38,WALL
2009,0,8,WALL
2010,0,13,WALL
2011,0,5,WALL
2012,0,1,SNAKE
2013,0,15,WALL
2014,0,29,WALL
2015,0,1,SNAKE
2016,0,16,WALL
2017,0,7,WALL
2018,0,18,WALL
2019,0,32,WALL
2020,0,16,WALL
2021,0,1,SNAKE
2022,0,10,WALL
2023,1,10,SNAKE
2024,0,30,WALL
2025,0,1,SNAKE
2026,0,8,WALL
2027,0,40,WALL
2028,2,15,SNAKE
2029,0,8,WALL
2030,0,1,SNAKE
2031,0,1,SNAKE
2032,0,8,WALL
2033,0,1,SNAKE
2034,1,11,SNAKE
2035,0,20,WALL
2036,0,10,WALL
2037,0,7,WALL
2038,0,10,WALL
2039,0,18,WALL
2040,0,14,WALL
2041,0,1,SNAKE
2042,0,16,WALL
2043,0,6,WALL
2044,0,6,WALL
2045,0,9,WALL
2046,0,1,SNAKE
2047,0,1,SNAKE
2048,0,6,WALL
2049,0,1,SNAKE
2050,0,1,SNAKE
2051,0,1,SNAKE
2052,0,15,WALL
2053,0,1,SNAKE
2054,0,1,SNAKE
2055,0,41,WALL
2056,0,7,WALL
2057,0,1,SNAKE
2058,0,10,WALL
2059,0,8,WALL
2060,0,7,WALL
2061,0,10,WALL
2062,0,1,SNAKE
2063,0,1,SNAKE
2064,0,16,WALL
2065,0,1,SNAKE
2066,0,6,WALL
2067,0,9,WALL
2068,1,6,WALL
2069,1,10,WALL
2070,0,1,SNAKE
2071,0,9,WALL
2072,0,29,WALL
2073,0,20,WALL
2074,0,10,WALL
2075,0,19,WALL
2076,0,1,SNAKE
2077,0,1,SNAKE
2078,0,5,WALL
2079,0,6,WALL
2080,0,10,WALL
2081,0,15,WALL
2082,0,9,WALL
2083,0,9,WALL
2084,1,20,SNAKE
2085,1,10,SNAKE
2086,0,1,SNAKE
2087,0,1,SNAKE
2088,1,12,WALL
2089,1,16,SNAKE
2090,0,21,WALL
2091,0,18,WALL
2092,0,6,WALL
2093,0,20,WALL
2094,0,1,SNAKE
2095,0,1,SNAKE
2096,1,13,WALL
2097,0,1,SNAKE
2098,0,1,SNAKE
2099,0,1,SNAKE
2100,0,1,SNAKE
2101,0,1,SNAKE
2102,0,25,WALL
2103,0,25,WALL
2104,0,1,SNAKE
2105,0,1,SNAKE
2106,0,15,WALL
2107,0,1,SNAKE
2108,0,26,WALL
2109,1,10,WALL
2110,0,1,SNAKE
2111,0,1,SNAKE
2112,0,5,WALL
2113,0,1,SNAKE
2114,0,10,WALL
2115,0,17,WALL
2116,0,32,WALL
2117,0,1,SNAKE
2118,0,1,SNAKE
2119,0,12,WALL
2120,0,1,SNAKE
2121,0,8,WALL
2122,1,9,WALL
2123,1,22,WALL
2124,0,1,SNAKE
2125,1,20,WALL
2126,0,8,WALL
2127,0,1,SNAKE
2128,0,6,WALL
2129,0,6,WALL
2130,0,1,SNAKE
2131,0,22,WALL
2132,0,21,WALL
2133,0,13,WALL
2134,0,13,WALL
2135,0,16,WALL
2136,0,1,SNAKE
2137,0,10,WALL
2138,0,31,WALL
2139,0,1,SNAKE
2140,0,1,SNAKE
2141,0,8,WALL
2142,0,7,WALL
2143,0,10,WALL
2144,0,1,SNAKE
2145,1,8,SNAKE
2146,1,39,SNAKE
2147,0,1,SNAKE
2148,2,13,SNAKE
2149,0,6,WALL
2150,0,12,WALL
2151,0,14,WALL
2152,0,11,WALL
2153,0,1,SNAKE
2154,0,7,WALL
2155,0,11,WALL
2156,0,9,WALL
2157,0,5,WALL
2158,0,14,WALL
2159,0,35,WALL
2160,0,13,WALL
2161,0,1,SNAKE
2162,0,1,SNAKE
2163,0,1,SNAKE
2164,0,1,SNAKE
2165,1,25,WALL
2166,0,15,WALL
2167,1,9,SNAKE
2168,0,12,WALL
2169,0,14,WALL
2170,0,31,WALL
2171,1,16,SNAKE
2172,0,1,SNAKE
2173,0,5,WALL
2174,0,6,WALL
2175,0,1,SNAKE
2176,0,4,WALL
2177,0,1,SNAKE
2178,0,5,WALL
2179,0,1,SNAKE
2180,0,1,SNAKE
2181,0,15,WALL
2182,1,8,WALL
2183,0,1,SNAKE
2184,0,13,WALL
2185,0,1,SNAKE
2186,0,5,WALL
2187,1,10,WALL
2188,1,6,SNAKE
2189,0,26,WALL
2190,1,26,WALL
2191,0,12,WALL
2192,0,1,SNAKE
2193,0,13,WALL
2194,1,12,SNAKE
2195,0,14,WALL
2196,0,1,SNAKE
2197,0,6,WALL
2198,0,17,WALL
2199,0,1,SNAKE
2200,1,15,WALL
2201,0,1,SNAKE
2202,1,7,WALL
2203,0,43,WALL
2204,0,9,WALL
2205,0,1,SNAKE
2206,2,36,WALL
2207,0,10,WALL
2208,0,14,WALL
2209,0,7,WALL
2210,0,13,WALL
2211,1,33,WALL
2212,0,21,WALL
2213,0,1,SNAKE
2214,2,13,SNAKE
2215,0,1,SNAKE
2216,1,20,WALL
2217,0,9,WALL
2218,0,1,SNAKE
2219,0,1,SNAKE
2220,0,1,SNAKE
2221,0,13,WALL
2222,0,16,WALL
2223,0,1,SNAKE
2224,0,5,WALL
2225,0,34,WALL
2226,0,33,WALL
2227,0,8,WALL
2228,0,6,WALL
2229,0,9,WALL
2230,0,12,WALL
2231,0,1,SNAKE
2232,0,26,WALL
2233,0,1,SNAKE
2234,0,11,WALL
2235,0,15,WALL
2236,0,1,SNAKE
2237,0,4,WALL
2238,0,1,SNAKE
2239,0,16,WALL
2240,0,1,SNAKE
2241,0,1,SNAKE
2242,0,1,SNAKE
2243,0,1,SNAKE
2244,0,25,WALL
2245,0,15,WALL
2246,0,10,WALL
2247,0,7,WALL
2248,0,7,WALL
2249,0,30,WALL
2250,0,1,SNAKE
2251,0,17,WALL
2252,0,1,SNAKE
2253,0,1,SNAKE
2254,0,18,WALL
2255,0,1,SNAKE
2256,0,1,SNAKE
2257,0,1,SNAKE
2258,0,18,WALL
2259,0,1,SNAKE
2260,1,11,SNAKE
2261,0,24,WALL
2262,0,10,WALL
2263,0,1,SNAKE
2264,1,7,WALL
2265,0,1,SNAKE
2266,0,7,WALL
2267,0,6,WALL
2268,0,7,WALL
2269,0,5,WALL
2270,0,9,WALL
2271,0,5,WALL
2272,1,6,WALL
2273,0,1,SNAKE
2274,0,9,WALL
2275,0,1,SNAKE
2276,0,21,WALL
2277,0,6,WALL
2278,0,1,SNAKE
2279,0,5,WALL
2280,0,1,SNAKE
2281,0,10,WALL
2282,0,1,SNAKE
2283,0,1,SNAKE
2284,0,1,SNAKE
2285,0,6,WALL
2286,0,1,SNAKE
2287,0,1,SNAKE
2288,0,21,WALL
2289,0,1,SNAKE
2290,1,10,WALL
2291,0,6,WALL
2292,1,6,WALL
2293,0,1,SNAKE
2294,0,7,WALL
2295,0,14,WALL
2296,0,1,SNAKE
2297,0,1,SNAKE
2298,0,6,WALL
2299,0,17,WALL
2300,0,4,WALL
2301,0,1,SNAKE
2302,1,23,WALL
2303,0,19,WALL
2304,0,8,WALL
2305,1,7,WALL
2306,0,7,WALL
2307,0,1,SNAKE
2308,0,23,WALL
2309,1,9,WALL
2310,0,1,SNAKE
2311,0,1,SNAKE
2312,0,18,WALL
2313,0,1,SNAKE
2314,0,27,WALL
2315,0,1,SNAKE
2316,0,14,WALL
2317,0,13,WALL
2318,0,1,SNAKE
2319,0,10,WALL
2320,0,1,SNAKE
2321,0,6,WALL
2322,0,30,WALL
2323,0,8,WALL
2324,0,7,WALL
2325,0,1,SNAKE
2326,0,1,SNAKE
2327,1,15,WALL
2328,1,9,SNAKE
2329,0,1,SNAKE
2330,0,10,WALL
2331,0,19,WALL
2332,0,10,WALL
2333,0,6,WALL
2334,0,1,SNAKE
2335,0,6,WALL
2336,0,14,WALL
2337,0,7,WALL
2338,0,13,WALL
2339,0,14,WALL
2340,1,7,SNAKE
2341,0,1,SNAKE
2342,0,23,WALL
2343,0,7,WALL
2344,0,17,WALL
2345,0,1,SNAKE
2346,0,31,WALL
2347,0,14,WALL
2348,1,44,WALL
2349,0,9,WALL
2350,0,9,WALL
2351,0,9,WALL
2352,1,17,WALL
2353,0,1,SNAKE
2354,0,1,SNAKE
2355,0,8,WALL
2356,0,5,WALL
2357,0,19,WALL
2358,0,1,SNAKE
2359,0,7,WALL
2360,1,21,WALL
2361,0,17,WALL
2362,0,31,WALL
2363,0,1,SNAKE
2364,0,1,SNAKE
2365,0,6,WALL
2366,0,9,WALL
2367,0,1,SNAKE
2368,0,24,WALL
2369,0,5,WALL
2370,0,19,WALL
2371,0,9,WALL
2372,0,32,WALL
2373,0,15,WALL
2374,0,1,SNAKE
2375,0,1,SNAKE
2376,0,6,WALL
2377,0,1,SNAKE
2378,0,6,WALL
2379,0,1,SNAKE
2380,0,1,SNAKE
2381,0,1,SNAKE
2382,0,16,WALL
2383,0,7,WALL
2384,0,12,WALL
2385,0,1,SNAKE
2386,0,10,WALL
2387,0,1,SNAKE
2388,1,16,WALL
2389,0,1,SNAKE
2390,0,1,SNAKE
2391,0,14,WALL
2392,0,10,WALL
2393,0,1,SNAKE
2394,0,6,WALL
2395,1,10,WALL
2396,0,6,WALL
2397,0,13,WALL
2398,0,16,WALL
2399,0,37,WALL
2400,0,15,WALL
2401,0,9,WALL
2402,0,5,WALL
2403,0,13,WALL
2404,0,6,WALL
2405,0,9,WALL
2406,1,25,WALL
2407,0,23,WALL
2408,0,6,WALL
2409,1,13,WALL
2410,0,1,SNAKE
2411,0,5,WALL
2412,0,1,SNAKE
2413,1,9,SNAKE
2414,0,7,WALL
2415,1,10,WALL
2416,0,6,WALL
2417,0,16,WALL
2418,0,38,WALL
2419,0,1,SNAKE
2420,0,7,WALL
2421,1,5,SNAKE
2422,1,6,WALL
2423,0,22,WALL
2424,0,1,SNAKE
2425,1,10,WALL
2426,0,1,SNAKE
2427,0,6,WALL
2428,0,1,SNAKE
2429,0,6,WALL
2430,0,1,SNAKE
2431,1,20,SNAKE
2432,0,9,WALL
2433,0,21,WALL
2434,0,9,WALL
2435,0,34,WALL
2436,0,6,WALL
2437,0,7,WALL
2438,0,21,WALL
2439,0,1,SNAKE
2440,0,5,WALL
2441,0,7,WALL
2442,0,1,SNAKE
2443,0,1,SNAKE
2444,0,1,SNAKE
2445,0,15,WALL
2446,0,1,SNAKE
2447,0,1,SNAKE
2448,0,22,WALL
2449,0,16,WALL
2450,0,5,WALL
2451,0,34,WALL
2452,0,1,SNAKE
2453,0,30,WALL
2454,0,1,SNAKE
2455,0,8,WALL
2456,0,17,WALL
2457,0,1,SNAKE
2458,0,1,SNAKE
2459,0,18,WALL
2460,0,6,WALL
2461,0,19,WALL
2462,0,10,WALL
2463,0,13,WALL
2464,0,1,SNAKE
