Episode,Score,Total Steps,Death
2467,0,28,WALL
2468,0,7,WALL
2469,0,8,WALL
2470,0,12,WALL
2471,0,6,WALL
2472,0,1,SNAKE
2473,0,24,WALL
2474,0,32,WALL
2475,0,1,SNAKE
2476,1,32,WALL
2477,0,1,SNAKE
2478,0,24,WALL
2479,0,6,WALL
2480,0,1,SNAKE
2481,0,10,WALL
2482,0,28,WALL
2483,0,31,WALL
2484,1,6,SNAKE
2485,0,1,SNAKE
2486,0,1,SNAKE
2487,0,7,WALL
2488,0,13,WALL
2489,0,28,WALL
2490,0,14,WALL
2491,0,5,WALL
2492,0,8,WALL
2493,0,11,WALL
2494,0,1,SNAKE
2495,0,1,SNAKE
2496,0,6,WALL
2497,0,8,WALL
2498,0,1,SNAKE
2499,0,9,WALL
2500,1,8,WALL
2501,0,1,SNAKE
2502,0,9,WALL
2503,0,8,WALL
2504,0,1,SNAKE
2505,0,1,SNAKE
2506,0,7,WALL
2507,0,1,SNAKE
2508,0,14,WALL
2509,0,1,SNAKE
2510,0,1,SNAKE
2511,0,1,SNAKE
2512,1,28,WALL
2513,0,9,WALL
2514,0,5,WALL
2515,0,1,SNAKE
2516,0,7,WALL
2517,0,15,WALL
2518,0,6,WALL
2519,0,1,SNAKE
2520,0,14,WALL
2521,0,1,SNAKE
2522,1,9,SNAKE
2523,1,6,WALL
2524,0,1,SNAKE
2525,0,1,SNAKE
2526,0,6,WALL
2527,0,8,WALL
2528,0,1,SNAKE
2529,0,10,WALL
2530,0,14,WALL
2531,0,1,SNAKE
2532,0,1,SNAKE
2533,0,18,WALL
2534,0,12,WALL
2535,0,9,WALL
2536,0,1,SNAKE
2537,1,7,WALL
2538,0,21,WALL
2539,0,7,WALL
2540,0,17,WALL
2541,0,8,WALL
2542,0,13,WALL
2543,0,11,WALL
2544,0,9,WALL
2545,0,14,WALL
2546,0,1,SNAKE
2547,0,1,SNAKE
2548,0,1,SNAKE
2549,0,1,SNAKE
2550,0,4,WALL
2551,0,8,WALL
2552,0,14,WALL
2553,0,12,WALL
2554,0,9,WALL
2555,0,4,WALL
2556,0,1,SNAKE
2557,0,7,WALL
2558,0,7,WALL
2559,0,14,WALL
2560,0,9,WALL
2561,0,1,SNAKE
2562,0,1,SNAKE
2563,0,11,WALL
2564,0,15,WALL
2565,0,1,SNAKE
2566,0,6,WALL
2567,0,13,WALL
2568,0,1,SNAKE
2569,0,1,SNAKE
2570,0,1,SNAKE
2571,0,1,SNAKE
2572,0,1,SNAKE
2573,0,1,SNAKE
2574,0,31,WALL
2575,1,41,SNAKE
2576,0,13,WALL
2577,0,7,WALL
2578,0,16,WALL
2579,0,19,WALL
2580,0,1,SNAKE
2581,0,24,WALL
2582,0,7,WALL
2583,0,10,WALL
2584,2,13,WALL
2585,0,1,SNAKE
2586,0,35,WALL
2587,0,1,SNAKE
2588,1,8,WALL
2589,0,1,SNAKE
2590,0,9,WALL
2591,0,22,WALL
2592,0,7,WALL
2593,0,12,WALL
2594,0,6,WALL
2595,1,16,SNAKE
2596,0,7,WALL
2597,0,1,SNAKE
2598,0,6,WALL
2599,0,6,WALL
2600,0,8,WALL
2601,0,6,WALL
2602,0,6,WALL
2603,0,1,SNAKE
2604,0,5,WALL
2605,0,12,WALL
2606,1,12,SNAKE
2607,0,1,SNAKE
2608,0,1,SNAKE
2609,0,1,SNAKE
2610,1,7,WALL
2611,0,9,WALL
2612,0,15,WALL
2613,0,13,WALL
2614,0,6,WALL
2615,0,1,SNAKE
2616,0,1,SNAKE
2617,1,5,WALL
2618,0,1,SNAKE
2619,0,1,SNAKE
2620,0,15,WALL
2621,0,1,SNAKE
2622,0,1,SNAKE
2623,1,6,WALL
2624,0,1,SNAKE
2625,0,10,WALL
2626,0,6,WALL
2627,0,9,WALL
2628,0,1,SNAKE
2629,0,1,SNAKE
2630,0,5,WALL
2631,0,1,SNAKE
2632,1,17,SNAKE
2633,0,1,SNAKE
2634,1,13,SNAKE
2635,0,1,SNAKE
2636,0,17,WALL
2637,1,17,WALL
2638,0,13,WALL
2639,0,12,WALL
2640,0,1,SNAKE
2641,0,7,WALL
2642,0,5,WALL
2643,0,1,SNAKE
2644,0,9,WALL
2645,0,1,SNAKE
2646,0,1,SNAKE
2647,0,1,SNAKE
2648,0,1,SNAKE
2649,0,7,WALL
2650,0,5,WALL
2651,0,9,WALL
2652,0,10,WALL
2653,0,1,SNAKE
2654,0,1,SNAKE
2655,0,1,SNAKE
2656,0,7,WALL
2657,1,32,SNAKE
2658,0,10,WALL
2659,0,9,WALL
2660,0,26,WALL
2661,0,7,WALL
2662,0,1,SNAKE
2663,0,6,WALL
2664,1,13,WALL
2665,0,17,WALL
2666,1,16,WALL
2667,0,17,WALL
2668,0,7,WALL
2669,0,1,SNAKE
2670,0,1,SNAKE
2671,0,6,WALL
2672,0,5,WALL
2673,0,1,SNAKE
2674,0,12,WALL
2675,0,20,WALL
2676,0,1,SNAKE
2677,1,6,SNAKE
2678,0,8,WALL
2679,0,1,SNAKE
2680,0,1,SNAKE
2681,0,13,WALL
2682,0,7,WALL
2683,0,1,SNAKE
2684,0,25,WALL
2685,0,1,SNAKE
2686,0,21,WALL
2687,0,12,WALL
2688,0,1,SNAKE
2689,1,20,WALL
2690,0,1,SNAKE
2691,0,1,SNAKE
2692,0,21,WALL
2693,0,22,WALL
2694,0,1,SNAKE
2695,0,23,WALL
2696,0,1,SNAKE
2697,0,11,WALL
2698,0,6,WALL
2699,0,1,SNAKE
2700,0,9,WALL
2701,0,1,SNAKE
2702,0,12,WALL
2703,0,8,WALL
2704,0,8,WALL
2705,1,3,SNAKE
2706,0,1,SNAKE
2707,0,8,WALL
2708,0,13,WALL
2709,0,1,SNAKE
2710,0,1,SNAKE
2711,0,1,SNAKE
2712,0,7,WALL
2713,1,7,SNAKE
2714,0,1,SNAKE
2715,0,9,WALL
2716,0,15,WALL
2717,0,1,SNAKE
2718,0,12,WALL
2719,0,1,SNAKE
2720,0,6,WALL
2721,0,1,SNAKE
2722,0,10,WALL
2723,0,1,SNAKE
2724,0,8,WALL
2725,0,6,WALL
2726,0,1,SNAKE
2727,0,1,SNAKE
2728,0,1,SNAKE
2729,0,18,WALL
2730,0,1,SNAKE
2731,0,1,SNAKE
2732,0,11,WALL
2733,0,1,SNAKE
2734,0,7,WALL
2735,0,13,WALL
2736,0,11,WALL
2737,0,7,WALL
2738,1,8,SNAKE
2739,0,1,SNAKE
2740,0,1,SNAKE
2741,0,28,WALL
2742,0,7,WALL
2743,0,15,WALL
2744,0,1,SNAKE
2745,0,6,WALL
2746,0,6,WALL
2747,0,1,SNAKE
2748,0,30,WALL
2749,0,14,WALL
2750,0,6,WALL
2751,0,17,WALL
2752,0,1,SNAKE
2753,0,13,WALL
2754,1,6,SNAKE
2755,0,1,SNAKE
2756,0,8,WALL
2757,0,5,WALL
2758,0,15,WALL
2759,0,1,SNAKE
2760,0,29,WALL
2761,0,1,SNAKE
2762,0,1,SNAKE
2763,0,14,WALL
2764,0,14,WALL
2765,0,1,SNAKE
2766,0,14,WALL
2767,0,7,WALL
2768,0,1,SNAKE
2769,0,8,WALL
2770,0,14,WALL
2771,0,13,WALL
2772,0,6,WALL
2773,1,17,WALL
2774,0,11,WALL
2775,0,1,SNAKE
2776,1,9,WALL
2777,0,15,WALL
2778,0,8,WALL
2779,0,7,WALL
2780,0,9,WALL
2781,0,1,SNAKE
2782,0,10,WALL
2783,0,7,WALL
2784,0,1,SNAKE
2785,0,1,SNAKE
2786,0,7,WALL
2787,0,26,WALL
2788,0,13,WALL
2789,0,5,WALL
2790,0,9,WALL
2791,0,8,WALL
2792,0,1,SNAKE
2793,0,14,WALL
2794,0,16,WALL
2795,0,14,WALL
2796,0,47,WALL
2797,0,5,WALL
2798,0,1,SNAKE
2799,0,18,WALL
2800,0,18,WALL
2801,0,14,WALL
2802,0,7,WALL
2803,0,1,SNAKE
2804,0,9,WALL
2805,0,1,SNAKE
2806,0,7,WALL
2807,0,9,WALL
2808,0,10,WALL
2809,0,1,SNAKE
2810,0,1,SNAKE
2811,0,1,SNAKE
2812,0,42,WALL
2813,0,1,SNAKE
2814,0,1,SNAKE
2815,0,1,SNAKE
2816,0,1,SNAKE
2817,0,1,SNAKE
2818,0,7,WALL
2819,0,12,WALL
2820,0,9,WALL
2821,1,21,WALL
2822,0,10,WALL
2823,0,12,WALL
2824,0,7,WALL
2825,0,1,SNAKE
2826,0,10,WALL
2827,0,1,SNAKE
2828,1,8,SNAKE
2829,0,7,WALL
2830,0,16,WALL
2831,0,1,SNAKE
2832,0,8,WALL
2833,0,1,SNAKE
2834,0,5,WALL
2835,0,25,WALL
2836,0,1,SNAKE
2837,0,13,WALL
2838,0,14,WALL
2839,0,7,WALL
2840,0,1,SNAKE
2841,0,1,SNAKE
2842,0,1,SNAKE
2843,0,14,WALL
2844,0,6,WALL
2845,0,1,SNAKE
2846,0,6,WALL
2847,0,10,WALL
2848,0,8,WALL
2849,0,14,WALL
2850,0,1,SNAKE
2851,0,1,SNAKE
2852,0,16,WALL
2853,0,13,WALL
2854,0,1,SNAKE
2855,0,10,WALL
2856,0,9,WALL
2857,1,6,SNAKE
2858,0,7,WALL
2859,0,35,WALL
2860,0,15,WALL
2861,1,15,WALL
2862,0,15,WALL
2863,0,1,SNAKE
2864,0,8,WALL
2865,0,16,WALL
2866,1,9,WALL
2867,0,6,WALL
2868,0,17,WALL
2869,0,9,WALL
2870,0,1,SNAKE
2871,0,7,WALL
2872,0,1,SNAKE
2873,0,25,WALL
2874,0,7,WALL
2875,0,1,SNAKE
2876,0,1,SNAKE
2877,0,34,WALL
2878,0,7,WALL
2879,0,1,SNAKE
2880,0,7,WALL
2881,3,26,SNAKE
2882,0,1,SNAKE
2883,0,1,SNAKE
2884,0,1,SNAKE
2885,0,41,WALL
2886,0,1,SNAKE
2887,0,1,SNAKE
2888,0,1,SNAKE
2889,0,9,WALL
2890,0,9,WALL
2891,1,23,SNAKE
2892,0,9,WALL
2893,0,24,WALL
2894,0,13,WALL
2895,0,1,SNAKE
2896,1,5,WALL
2897,0,1,SNAKE
2898,0,16,WALL
2899,0,5,WALL
2900,0,1,SNAKE
2901,0,17,WALL
2902,1,14,WALL
2903,0,7,WALL
2904,0,12,WALL
2905,0,13,WALL
2906,0,7,WALL
2907,0,10,WALL
2908,0,9,WALL
2909,0,1,SNAKE
2910,0,20,WALL
2911,0,15,WALL
2912,0,7,WALL
2913,0,12,WALL
2914,0,1,SNAKE
2915,0,22,WALL
2916,0,7,WALL
2917,0,1,SNAKE
2918,0,9,WALL
2919,0,13,WALL
2920,0,1,SNAKE
2921,0,6,WALL
2922,0,1,SNAKE
2923,0,19,WALL
2924,0,15,WALL
2925,0,19,WALL
2926,0,7,WALL
2927,0,10,WALL
2928,0,1,SNAKE
2929,0,6,WALL
2930,0,11,WALL
2931,0,1,SNAKE
2932,0,1,SNAKE
2933,0,1,SNAKE
2934,0,18,WALL
2935,0,6,WALL
2936,1,9,WALL
2937,0,13,WALL
2938,0,8,WALL
2939,0,7,WALL
2940,0,20,WALL
2941,1,20,WALL
2942,0,5,WALL
2943,0,1,SNAKE
2944,0,8,WALL
2945,0,32,WALL
2946,0,8,WALL
2947,0,1,SNAKE
2948,0,17,WALL
2949,0,1,SNAKE
2950,0,10,WALL
2951,0,1,SNAKE
2952,0,8,WALL
2953,0,1,SNAKE
2954,0,7,WALL
2955,1,6,SNAKE
2956,0,15,WALL
2957,0,4,WALL
2958,0,7,WALL
2959,0,17,WALL
2960,0,7,WALL
2961,0,1,SNAKE
2962,0,17,WALL
2963,0,4,WALL
2964,0,7,WALL
2965,0,7,WALL
2966,0,12,WALL
2967,0,10,WALL
2968,0,1,SNAKE
2969,1,16,WALL
2970,0,13,WALL
2971,0,8,WALL
2972,0,1,SNAKE
2973,0,9,WALL
2974,0,1,SNAKE
2975,0,1,SNAKE
2976,0,38,WALL
2977,0,1,SNAKE
2978,0,6,WALL
2979,0,1,SNAKE
2980,0,17,WALL
2981,0,17,WALL
2982,0,10,WALL
2983,0,8,WALL
2984,0,29,WALL
2985,0,1,SNAKE
2986,0,1,SNAKE
2987,1,50,SNAKE
2988,0,10,WALL
2989,0,12,WALL
2990,0,6,WALL
2991,0,22,WALL
2992,0,1,SNAKE
2993,0,7,WALL
2994,0,1,SNAKE
2995,0,10,WALL
2996,0,1,SNAKE
2997,0,1,SNAKE
2998,0,16,WALL
2999,0,23,WALL
3000,0,13,WALL
3001,0,13,WALL
3002,0,20,WALL
3003,0,7,WALL
3004,0,16,WALL
3005,0,9,WALL
3006,0,29,WALL
3007,0,10,WALL
3008,0,41,WALL
3009,0,5,WALL
3010,1,10,WALL
3011,0,1,SNAKE
3012,0,1,SNAKE
3013,1,13,SNAKE
3014,0,8,WALL
3015,0,12,WALL
3016,0,21,WALL
3017,0,7,WALL
3018,0,14,WALL
3019,0,7,WALL
3020,0,6,WALL
3021,0,6,WALL
3022,0,1,SNAKE
3023,0,6,WALL
3024,0,1,SNAKE
3025,0,36,WALL
3026,0,1,SNAKE
3027,0,9,WALL
3028,0,4,WALL
3029,0,1,SNAKE
3030,0,7,WALL
3031,0,1,SNAKE
3032,0,1,SNAKE
3033,1,18,WALL
3034,1,11,WALL
3035,0,9,WALL
3036,0,1,SNAKE
3037,0,19,WALL
3038,0,6,WALL
3039,0,40,WALL
3040,0,19,WALL
3041,0,22,WALL
3042,0,1,SNAKE
3043,0,8,WALL
3044,0,1,SNAKE
3045,0,39,WALL
3046,0,7,WALL
3047,1,11,SNAKE
3048,0,15,WALL
3049,0,1,SNAKE
3050,0,10,WALL
3051,0,12,WALL
3052,0,15,WALL
3053,0,8,WALL
3054,0,6,WALL
3055,0,1,SNAKE
3056,0,1,SNAKE
3057,1,5,SNAKE
3058,0,8,WALL
3059,0,8,WALL
3060,0,1,SNAKE
3061,1,42,SNAKE
3062,0,16,WALL
3063,0,7,WALL
3064,0,1,SNAKE
3065,0,1,SNAKE
3066,0,1,SNAKE
3067,0,1,SNAKE
3068,0,1,SNAKE
3069,1,6,SNAKE
3070,0,1,SNAKE
3071,0,1,SNAKE
3072,0,23,WALL
3073,0,1,SNAKE
3074,0,14,WALL
3075,0,1,SNAKE
3076,0,6,WALL
3077,1,10,WALL
3078,0,7,WALL
3079,0,13,WALL
3080,0,9,WALL
3081,0,57,WALL
3082,0,8,WALL
3083,0,71,WALL
3084,1,41,WALL
3085,0,10,WALL
3086,1,17,SNAKE
3087,0,10,WALL
3088,0,1,SNAKE
3089,2,14,SNAKE
3090,0,1,SNAKE
3091,0,8,WALL
3092,0,1,SNAKE
3093,0,6,WALL
3094,0,21,WALL
3095,0,29,WALL
3096,0,7,WALL
3097,0,1,SNAKE
3098,0,19,WALL
3099,0,25,WALL
3100,0,12,WALL
3101,1,9,SNAKE
3102,0,5,WALL
3103,0,9,WALL
3104,0,1,SNAKE
3105,0,1,SNAKE
3106,0,1,SNAKE
3107,0,1,SNAKE
3108,0,1,SNAKE
3109,0,13,WALL
3110,0,1,SNAKE
3111,0,1,SNAKE
3112,0,5,WALL
3113,0,9,WALL
3114,0,1,SNAKE
3115,0,6,WALL
3116,0,13,WALL
3117,0,6,WALL
3118,0,6,WALL
3119,0,17,WALL
3120,0,14,WALL
3121,0,13,WALL
3122,0,5,WALL
3123,0,1,SNAKE
3124,0,6,WALL
3125,0,1,SNAKE
3126,0,7,WALL
3127,0,17,WALL
3128,0,30,WALL
3129,0,7,WALL
3130,0,8,WALL
3131,0,1,SNAKE
3132,0,1,SNAKE
3133,0,5,WALL
3134,0,1,SNAKE
3135,0,1,SNAKE
3136,0,5,WALL
3137,0,12,WALL
3138,0,1,SNAKE
3139,1,33,WALL
3140,0,29,WALL
3141,0,1,SNAKE
3142,0,12,WALL
3143,0,1,SNAKE
3144,0,10,WALL
3145,0,1,SNAKE
3146,0,1,SNAKE
3147,0,12,WALL
3148,0,1,SNAKE
3149,0,29,WALL
3150,0,25,WALL
3151,0,1,SNAKE
3152,0,12,WALL
3153,0,22,WALL
3154,0,12,WALL
3155,0,1,SNAKE
3156,0,18,WALL
3157,0,1,SNAKE
3158,0,1,SNAKE
3159,0,1,SNAKE
3160,0,10,WALL
3161,0,15,WALL
3162,0,25,WALL
3163,0,7,WALL
3164,0,1,SNAKE
3165,0,8,WALL
3166,0,1,SNAKE
3167,0,11,WALL
3168,0,13,WALL
3169,0,16,WALL
3170,0,1,SNAKE
3171,0,1,SNAKE
3172,0,1,SNAKE
3173,0,17,WALL
3174,0,23,WALL
3175,0,7,WALL
3176,0,1,SNAKE
3177,0,1,SNAKE
3178,0,9,WALL
3179,0,6,WALL
3180,0,1,SNAKE
3181,0,31,WALL
3182,0,1,SNAKE
3183,0,1,SNAKE
3184,0,6,WALL
3185,0,1,SNAKE
3186,0,1,SNAKE
3187,0,18,WALL
3188,0,1,SNAKE
3189,0,8,WALL
3190,0,8,WALL
3191,0,5,WALL
3192,0,6,WALL
3193,0,38,WALL
3194,0,12,WALL
3195,0,1,SNAKE
3196,0,1,SNAKE
3197,0,1,SNAKE
3198,0,1,SNAKE
3199,0,6,WALL
3200,0,5,WALL
3201,0,1,SNAKE
3202,0,8,WALL
3203,0,1,SNAKE
3204,0,1,SNAKE
3205,0,1,SNAKE
3206,0,16,WALL
3207,0,4,WALL
3208,0,10,WALL
3209,1,9,SNAKE
3210,1,19,SNAKE
3211,1,27,WALL
3212,0,1,SNAKE
3213,0,6,WALL
3214,0,7,WALL
3215,1,10,WALL
3216,0,6,WALL
3217,0,5,WALL
3218,0,1,SNAKE
3219,0,15,WALL
3220,0,1,SNAKE
3221,0,1,SNAKE
3222,0,1,SNAKE
3223,0,8,WALL
3224,0,6,WALL
3225,0,1,SNAKE
3226,0,16,WALL
3227,0,9,WALL
3228,0,6,WALL
3229,0,36,WALL
3230,0,1,SNAKE
3231,0,20,WALL
3232,0,24,WALL
3233,0,1,SNAKE
3234,0,19,WALL
3235,0,1,SNAKE
3236,0,6,WALL
3237,0,1,SNAKE
3238,0,1,SNAKE
3239,0,10,WALL
3240,0,1,SNAKE
3241,0,16,WALL
3242,0,1,SNAKE
3243,0,22,WALL
3244,0,12,WALL
3245,0,41,WALL
3246,0,28,WALL
3247,0,1,SNAKE
3248,0,20,WALL
3249,0,5,WALL
3250,0,17,WALL
3251,0,16,WALL
3252,0,1,SNAKE
3253,0,1,SNAKE
3254,0,12,WALL
3255,0,8,WALL
3256,0,21,WALL
3257,1,9,SNAKE
3258,0,13,WALL
3259,1,12,WALL
3260,0,8,WALL
3261,0,12,WALL
3262,0,1,SNAKE
3263,0,7,WALL
3264,0,1,SNAKE
3265,1,11,SNAKE
3266,0,14,WALL
3267,0,1,SNAKE
3268,0,8,WALL
3269,0,1,SNAKE
3270,1,15,SNAKE
3271,0,28,WALL
3272,0,10,WALL
3273,0,26,WALL
3274,0,1,SNAKE
3275,1,7,SNAKE
3276,0,9,WALL
3277,0,1,SNAKE
3278,0,13,WALL
3279,0,1,SNAKE
3280,0,1,SNAKE
3281,1,6,SNAKE
3282,0,1,SNAKE
3283,0,15,WALL
3284,0,1,SNAKE
3285,0,7,WALL
3286,0,5,WALL
3287,0,6,WALL
3288,0,15,WALL
3289,0,14,WALL
3290,0,1,SNAKE
3291,0,1,SNAKE
3292,0,1,SNAKE
3293,1,20,WALL
3294,0,1,SNAKE
3295,0,8,WALL
3296,0,1,SNAKE
3297,1,17,WALL
3298,0,19,WALL
3299,0,31,WALL
3300,0,26,WALL
3301,0,18,WALL
3302,1,13,WALL
3303,0,8,WALL
3304,1,10,WALL
3305,0,1,SNAKE
3306,1,12,SNAKE
3307,0,1,SNAKE
3308,0,15,WALL
3309,0,1,SNAKE
3310,0,1,SNAKE
3311,1,11,SNAKE
3312,0,8,WALL
3313,1,9,WALL
3314,0,1,SNAKE
3315,0,1,SNAKE
3316,0,6,WALL
3317,1,35,WALL
3318,0,1,SNAKE
3319,0,1,SNAKE
3320,1,13,WALL
3321,0,13,WALL
3322,0,1,SNAKE
3323,0,1,SNAKE
3324,0,15,WALL
3325,1,14,WALL
3326,0,18,WALL
3327,0,16,WALL
3328,0,1,SNAKE
3329,0,12,WALL
3330,0,20,WALL
3331,0,11,WALL
3332,0,1,SNAKE
3333,0,1,SNAKE
3334,0,14,WALL
3335,0,1,SNAKE
3336,1,10,SNAKE
3337,0,1,SNAKE
3338,0,1,SNAKE
3339,0,7,WALL
3340,0,7,WALL
3341,0,1,SNAKE
3342,0,1,SNAKE
3343,0,10,WALL
3344,0,1,SNAKE
3345,0,13,WALL
3346,0,1,SNAKE
3347,0,1,SNAKE
3348,0,1,SNAKE
3349,0,1,SNAKE
3350,0,1,SNAKE
3351,1,3,SNAKE
3352,0,8,WALL
3353,0,16,WALL
3354,0,18,WALL
3355,0,9,WALL
3356,0,1,SNAKE
3357,0,1,SNAKE
3358,0,18,WALL
3359,0,1,SNAKE
3360,0,15,WALL
3361,0,12,WALL
3362,0,10,WALL
3363,0,8,WALL
3364,0,8,WALL
3365,0,10,WALL
3366,1,9,WALL
3367,0,21,WALL
3368,0,18,WALL
3369,0,1,SNAKE
3370,0,1,SNAKE
3371,0,15,WALL
3372,0,7,WALL
3373,1,16,WALL
3374,0,19,WALL
3375,0,37,WALL
3376,1,5,SNAKE
3377,0,1,SNAKE
3378,0,1,SNAKE
3379,0,12,WALL
3380,0,1,SNAKE
3381,0,5,WALL
3382,0,6,WALL
3383,0,5,WALL
3384,0,6,WALL
3385,0,1,SNAKE
3386,0,7,WALL
3387,0,5,WALL
3388,0,10,WALL
3389,0,15,WALL
3390,1,8,SNAKE
3391,0,5,WALL
3392,1,8,WALL
3393,0,29,WALL
3394,0,13,WALL
3395,0,21,WALL
3396,0,9,WALL
3397,0,17,WALL
3398,0,1,SNAKE
3399,1,7,WALL
3400,0,7,WALL
3401,0,14,WALL
3402,0,1,SNAKE
3403,1,12,SNAKE
3404,0,1,SNAKE
3405,0,8,WALL
3406,1,22,WALL
3407,0,11,WALL
3408,0,7,WALL
3409,0,1,SNAKE
3410,1,17,SNAKE
3411,0,1,SNAKE
3412,0,1,SNAKE
3413,0,1,SNAKE
3414,0,1,SNAKE
3415,0,1,SNAKE
3416,0,1,SNAKE
3417,0,1,SNAKE
3418,0,1,SNAKE
3419,0,1,SNAKE
3420,0,1,SNAKE
3421,0,1,SNAKE
3422,0,9,WALL
3423,0,1,SNAKE
3424,0,1,SNAKE
3425,0,10,WALL
3426,0,1,SNAKE
3427,0,34,WALL
3428,0,6,WALL
3429,0,1,SNAKE
3430,0,8,WALL
3431,0,7,WALL
3432,0,1,SNAKE
3433,0,1,SNAKE
3434,0,12,WALL
3435,0,10,WALL
3436,0,27,WALL
3437,0,34,WALL
3438,0,1,SNAKE
3439,0,10,WALL
3440,0,16,WALL
3441,0,13,WALL
3442,0,18,WALL
3443,0,7,WALL
3444,0,6,WALL
3445,0,12,WALL
3446,0,14,WALL
3447,0,28,WALL
3448,0,1,SNAKE
3449,0,11,WALL
3450,1,33,SNAKE
3451,0,1,SNAKE
3452,0,1,SNAKE
3453,0,8,WALL
3454,0,17,WALL
3455,0,1,SNAKE
3456,0,1,SNAKE
3457,0,19,WALL
3458,0,1,SNAKE
3459,0,6,WALL
3460,0,1,SNAKE
3461,0,8,WALL
3462,1,12,WALL
3463,0,16,WALL
3464,1,8,WALL
3465,0,16,WALL
3466,0,7,WALL
3467,0,9,WALL
3468,0,1,SNAKE
3469,0,12,WALL
3470,0,1,SNAKE
3471,0,10,WALL
3472,0,20,WALL
3473,0,1,SNAKE
3474,1,22,WALL
3475,0,1,SNAKE
3476,0,9,WALL
3477,0,1,SNAKE
3478,0,7,WALL
3479,0,21,WALL
3480,0,7,WALL
3481,0,1,SNAKE
3482,1,13,SNAKE
3483,0,16,WALL
3484,0,23,WALL
3485,0,1,SNAKE
3486,0,19,WALL
3487,0,14,WALL
3488,0,1,SNAKE
3489,0,5,WALL
3490,2,8,WALL
3491,0,1,SNAKE
3492,0,1,SNAKE
3493,0,15,WALL
3494,0,22,WALL
3495,1,22,WALL
3496,1,10,WALL
3497,0,1,SNAKE
3498,0,10,WALL
3499,0,15,WALL
3500,0,7,WALL
3501,0,18,WALL
3502,0,20,WALL
3503,0,8,WALL
3504,0,10,WALL
3505,0,14,WALL
3506,0,8,WALL
3507,0,1,SNAKE
3508,1,15,WALL
3509,0,1,SNAKE
3510,0,1,SNAKE
3511,0,1,SNAKE
3512,0,10,WALL
3513,0,25,WALL
3514,1,7,WALL
3515,0,1,SNAKE
3516,0,6,WALL
3517,0,17,WALL
3518,0,1,SNAKE
3519,0,8,WALL
3520,0,9,WALL
3521,0,6,WALL
3522,0,1,SNAKE
3523,0,5,WALL
3524,0,17,WALL
3525,0,9,WALL
3526,0,6,WALL
3527,0,5,WALL
3528,0,15,WALL
3529,0,1,SNAKE
3530,0,37,WALL
3531,0,6,WALL
3532,0,1,SNAKE
3533,0,9,WALL
3534,0,22,WALL
3535,0,26,WALL
3536,0,7,WALL
3537,0,1,SNAKE
3538,0,5,WALL
3539,0,13,WALL
3540,0,1,SNAKE
3541,0,1,SNAKE
3542,0,10,WALL
3543,0,20,WALL
3544,0,1,SNAKE
3545,0,1,SNAKE
3546,0,15,WALL
3547,0,1,SNAKE
3548,0,13,WALL
3549,1,36,WALL
3550,0,7,WALL
3551,0,10,WALL
3552,1,5,WALL
3553,0,7,WALL
3554,0,1,SNAKE
3555,0,7,WALL
3556,0,14,WALL
3557,0,15,WALL
3558,0,5,WALL
3559,0,12,WALL
3560,1,6,SNAKE
3561,0,11,WALL
3562,0,19,WALL
3563,0,7,WALL
3564,0,7,WALL
3565,0,5,WALL
3566,0,21,WALL
3567,0,1,SNAKE
3568,0,12,WALL
3569,0,5,WALL
3570,0,1,SNAKE
3571,0,9,WALL
3572,0,4,WALL
3573,0,13,WALL
3574,1,16,SNAKE
3575,0,51,WALL
3576,0,7,WALL
3577,0,1,SNAKE
3578,0,13,WALL
3579,0,1,SNAKE
3580,0,8,WALL
3581,0,11,WALL
3582,0,1,SNAKE
3583,0,1,SNAKE
3584,0,8,WALL
3585,0,1,SNAKE
3586,0,1,SNAKE
3587,0,1,SNAKE
3588,0,1,SNAKE
3589,0,15,WALL
3590,0,21,WALL
3591,0,1,SNAKE
3592,1,5,SNAKE
3593,1,6,WALL
3594,0,7,WALL
3595,1,7,SNAKE
3596,1,7,WALL
3597,0,8,WALL
3598,0,11,WALL
3599,0,1,SNAKE
3600,0,16,WALL
3601,0,13,WALL
3602,0,9,WALL
3603,0,10,WALL
3604,0,1,SNAKE
3605,0,1,SNAKE
3606,0,1,SNAKE
3607,0,1,SNAKE
3608,0,1,SNAKE
3609,0,1,SNAKE
3610,0,1,SNAKE
3611,0,9,WALL
3612,1,10,WALL
3613,0,5,WALL
3614,0,14,WALL
3615,0,7,WALL
3616,0,9,WALL
3617,0,20,WALL
3618,0,1,SNAKE
3619,0,1,SNAKE
3620,1,11,WALL
3621,0,1,SNAKE
3622,0,1,SNAKE
3623,0,1,SNAKE
3624,0,17,WALL
3625,0,5,WALL
3626,1,10,SNAKE
3627,0,1,SNAKE
3628,0,1,SNAKE
3629,0,9,WALL
3630,0,1,SNAKE
3631,0,1,SNAKE
3632,0,1,SNAKE
3633,0,16,WALL
3634,0,1,SNAKE
3635,0,1,SNAKE
3636,0,14,WALL
3637,0,6,WALL
3638,0,23,WALL
3639,0,1,SNAKE
3640,0,1,SNAKE
3641,0,13,WALL
3642,0,6,WALL
3643,0,1,SNAKE
3644,0,1,SNAKE
3645,0,19,WALL
3646,0,8,WALL
3647,0,1,SNAKE
3648,0,10,WALL
3649,0,1,SNAKE
3650,0,9,WALL
3651,0,6,WALL
3652,0,6,WALL
3653,0,1,SNAKE
