Episode,Score,Total Steps,Death
1279,0,1,SNAKE
1280,0,6,WALL
1281,0,17,WALL
1282,0,38,WALL
1283,0,9,WALL
1284,0,14,WALL
1285,0,12,WALL
1286,0,4,WALL
1287,0,1,SNAKE
1288,0,8,WALL
1289,0,1,SNAKE
1290,0,10,WALL
1291,1,13,SNAKE
1292,0,6,WALL
1293,0,26,WALL
1294,0,21,WALL
1295,1,21,SNAKE
1296,0,10,WALL
1297,0,18,WALL
1298,0,10,WALL
1299,0,1,SNAKE
1300,0,11,WALL
1301,0,1,SNAKE
1302,0,1,SNAKE
1303,0,1,SNAKE
1304,0,15,WALL
1305,0,1,SNAKE
1306,0,8,WALL
1307,0,31,WALL
1308,0,1,SNAKE
1309,0,1,SNAKE
1310,0,13,WALL
1311,1,25,WALL
1312,0,13,WALL
1313,0,12,WALL
1314,1,13,WALL
1315,0,19,WALL
1316,0,8,WALL
1317,0,17,WALL
1318,0,1,SNAKE
1319,0,22,WALL
1320,1,8,SNAKE
1321,0,1,SNAKE
1322,0,20,WALL
1323,1,7,SNAKE
1324,0,9,WALL
1325,0,22,WALL
1326,0,7,WALL
1327,0,8,WALL
1328,0,21,WALL
1329,0,5,WALL
1330,0,8,WALL
1331,0,1,SNAKE
1332,0,10,WALL
1333,0,11,WALL
1334,0,12,WALL
1335,0,29,WALL
1336,0,6,WALL
1337,0,1,SNAKE
1338,0,5,WALL
1339,0,24,WALL
1340,0,22,WALL
1341,0,12,WALL
1342,0,9,WALL
1343,0,1,SNAKE
1344,0,1,SNAKE
1345,1,14,SNAKE
1346,0,6,WALL
1347,0,11,WALL
1348,0,1,SNAKE
1349,0,17,WALL
1350,0,8,WALL
1351,1,6,WALL
1352,0,8,WALL
1353,0,9,WALL
1354,0,7,WALL
1355,0,1,SNAKE
1356,0,1,SNAKE
1357,0,1,SNAKE
1358,0,1,SNAKE
1359,0,1,SNAKE
1360,0,1,SNAKE
1361,1,24,WALL
1362,0,5,WALL
1363,1,26,WALL
1364,0,1,SNAKE
1365,0,14,WALL
1366,0,11,WALL
1367,0,1,SNAKE
1368,0,1,SNAKE
1369,0,20,WALL
1370,0,9,WALL
1371,0,1,SNAKE
1372,0,1,SNAKE
1373,1,6,WALL
1374,0,9,WALL
1375,0,6,WALL
1376,0,20,WALL
1377,0,1,SNAKE
1378,0,18,WALL
1379,0,1,SNAKE
1380,0,14,WALL
1381,0,8,WALL
1382,1,10,WALL
1383,0,1,SNAKE
1384,0,1,SNAKE
1385,0,12,WALL
1386,0,1,SNAKE
1387,1,27,SNAKE
1388,0,12,WALL
1389,0,1,SNAKE
1390,0,14,WALL
1391,0,1,SNAKE
1392,0,12,WALL
1393,0,1,SNAKE
1394,0,12,WALL
1395,0,9,WALL
1396,0,14,WALL
1397,0,10,WALL
1398,0,1,SNAKE
1399,0,41,WALL
1400,0,7,WALL
1401,0,54,WALL
1402,0,11,WALL
1403,0,8,WALL
1404,0,7,WALL
1405,1,25,SNAKE
1406,0,8,WALL
1407,0,1,SNAKE
1408,0,1,SNAKE
1409,0,1,SNAKE
1410,2,16,SNAKE
1411,0,9,WALL
1412,0,6,WALL
1413,0,10,WALL
1414,0,1,SNAKE
1415,0,1,SNAKE
1416,0,9,WALL
1417,0,9,WALL
1418,0,1,SNAKE
1419,0,1,SNAKE
1420,0,1,SNAKE
1421,0,1,SNAKE
1422,0,29,WALL
1423,0,12,WALL
1424,0,5,WALL
1425,0,15,WALL
1426,0,1,SNAKE
1427,0,1,SNAKE
1428,0,11,WALL
1429,0,1,SNAKE
1430,0,1,SNAKE
1431,0,7,WALL
1432,0,5,WALL
1433,0,1,SNAKE
1434,0,1,SNAKE
1435,0,11,WALL
1436,0,1,SNAKE
1437,0,9,WALL
1438,0,12,WALL
1439,0,17,WALL
1440,0,1,SNAKE
1441,0,11,WALL
1442,0,10,WALL
1443,1,9,SNAKE
1444,0,7,WALL
1445,0,1,SNAKE
1446,1,10,WALL
1447,0,8,WALL
1448,1,28,WALL
1449,0,1,SNAKE
1450,0,11,WALL
1451,0,1,SNAKE
1452,0,1,SNAKE
1453,0,1,SNAKE
1454,0,12,WALL
1455,1,18,SNAKE
1456,0,8,WALL
1457,0,1,SNAKE
1458,0,10,WALL
1459,0,1,SNAKE
1460,0,1,SNAKE
1461,0,1,SNAKE
1462,0,8,WALL
1463,0,1,SNAKE
1464,0,14,WALL
1465,0,9,WALL
1466,0,9,WALL
1467,0,30,WALL
1468,0,9,WALL
1469,0,1,SNAKE
1470,0,1,SNAKE
1471,1,15,WALL
1472,0,6,WALL
1473,0,1,SNAKE
1474,1,8,SNAKE
1475,0,14,WALL
1476,0,1,SNAKE
1477,0,7,WALL
1478,1,11,SNAKE
1479,0,6,WALL
1480,0,17,WALL
1481,0,15,WALL
1482,0,1,SNAKE
1483,0,1,SNAKE
1484,0,5,WALL
1485,0,7,WALL
1486,0,1,SNAKE
1487,0,1,SNAKE
1488,0,7,WALL
1489,0,14,WALL
1490,0,7,WALL
1491,0,17,WALL
1492,0,1,SNAKE
1493,2,19,SNAKE
1494,0,8,WALL
1495,0,13,WALL
1496,0,5,WALL
1497,1,12,SNAKE
1498,0,6,WALL
1499,1,19,SNAKE
1500,0,8,WALL
1501,0,1,SNAKE
1502,0,15,WALL
1503,0,21,WALL
1504,0,28,WALL
1505,0,1,SNAKE
1506,0,12,WALL
1507,0,13,WALL
1508,0,27,WALL
1509,1,5,WALL
1510,0,6,WALL
1511,0,1,SNAKE
1512,0,26,WALL
1513,1,20,WALL
1514,0,1,SNAKE
1515,0,27,WALL
1516,0,6,WALL
1517,0,7,WALL
1518,0,75,WALL
1519,1,10,WALL
1520,0,1,SNAKE
1521,0,1,SNAKE
1522,0,1,SNAKE
1523,0,5,WALL
1524,0,1,SNAKE
1525,0,1,SNAKE
1526,0,1,SNAKE
1527,0,1,SNAKE
1528,0,1,SNAKE
1529,0,1,SNAKE
1530,0,9,WALL
1531,0,1,SNAKE
1532,0,1,SNAKE
1533,0,1,SNAKE
1534,0,7,WALL
1535,0,1,SNAKE
1536,0,1,SNAKE
1537,1,11,WALL
1538,0,27,WALL
1539,0,1,SNAKE
1540,0,1,SNAKE
1541,0,7,WALL
1542,0,1,SNAKE
1543,0,1,SNAKE
1544,0,1,SNAKE
1545,0,6,WALL
1546,1,33,SNAKE
1547,0,11,WALL
1548,1,6,SNAKE
1549,0,4,WALL
1550,0,1,SNAKE
1551,0,43,WALL
1552,0,6,WALL
1553,0,1,SNAKE
1554,0,1,SNAKE
1555,0,6,WALL
1556,2,37,WALL
1557,0,7,WALL
1558,0,11,WALL
1559,0,7,WALL
1560,0,10,WALL
1561,0,1,SNAKE
1562,0,14,WALL
1563,1,8,WALL
1564,1,14,WALL
1565,0,20,WALL
1566,0,1,SNAKE
1567,0,6,WALL
1568,1,17,WALL
1569,0,11,WALL
1570,1,8,WALL
1571,0,1,SNAKE
1572,0,5,WALL
1573,0,19,WALL
1574,1,3,SNAKE
1575,0,43,WALL
1576,0,1,SNAKE
1577,0,1,SNAKE
1578,0,1,SNAKE
1579,1,11,WALL
1580,0,37,WALL
1581,0,1,SNAKE
1582,0,17,WALL
1583,0,13,WALL
1584,0,5,WALL
1585,0,1,SNAKE
1586,0,8,WALL
1587,1,17,WALL
1588,0,25,WALL
1589,0,26,WALL
1590,0,6,WALL
1591,0,1,SNAKE
1592,0,1,SNAKE
1593,0,7,WALL
1594,0,1,SNAKE
1595,0,1,SNAKE
1596,0,11,WALL
1597,0,1,SNAKE
1598,0,10,WALL
1599,0,14,WALL
1600,0,30,WALL
1601,0,14,WALL
1602,0,6,WALL
1603,0,1,SNAKE
1604,0,1,SNAKE
1605,0,12,WALL
1606,0,1,SNAKE
1607,0,1,SNAKE
1608,0,11,WALL
1609,0,1,SNAKE
1610,0,1,SNAKE
1611,1,19,SNAKE
1612,0,6,WALL
1613,0,1,SNAKE
1614,1,8,WALL
1615,1,10,WALL
1616,0,1,SNAKE
1617,0,1,SNAKE
1618,0,4,WALL
1619,0,1,SNAKE
1620,0,5,WALL
1621,0,1,SNAKE
1622,0,1,SNAKE
1623,0,8,WALL
1624,0,1,SNAKE
1625,0,12,WALL
1626,0,1,SNAKE
1627,0,1,SNAKE
1628,1,18,SNAKE
1629,0,8,WALL
1630,0,35,WALL
1631,0,30,WALL
1632,0,6,WALL
1633,0,7,WALL
1634,0,37,WALL
1635,0,12,WALL
1636,0,14,WALL
1637,0,1,SNAKE
1638,0,9,WALL
1639,0,6,WALL
1640,0,8,WALL
1641,0,7,WALL
1642,0,11,WALL
1643,0,26,WALL
1644,0,1,SNAKE
1645,0,1,SNAKE
1646,0,1,SNAKE
1647,0,12,WALL
1648,0,12,WALL
1649,0,7,WALL
1650,0,1,SNAKE
1651,0,1,SNAKE
1652,0,8,WALL
1653,0,6,WALL
1654,0,18,WALL
1655,0,1,SNAKE
1656,0,1,SNAKE
1657,0,6,WALL
1658,0,7,WALL
1659,0,1,SNAKE
1660,0,18,WALL
1661,0,14,WALL
1662,0,14,WALL
1663,0,9,WALL
1664,0,1,SNAKE
1665,0,1,SNAKE
1666,0,1,SNAKE
1667,0,59,WALL
1668,0,1,SNAKE
1669,0,1,SNAKE
1670,0,29,WALL
1671,2,16,WALL
1672,0,7,WALL
1673,0,22,WALL
1674,0,10,WALL
1675,0,13,WALL
1676,0,7,WALL
1677,0,8,WALL
1678,0,5,WALL
1679,0,1,SNAKE
1680,0,9,WALL
1681,0,7,WALL
1682,0,22,WALL
1683,0,1,SNAKE
1684,0,10,WALL
1685,0,14,WALL
1686,0,1,SNAKE
1687,0,1,SNAKE
1688,0,11,WALL
1689,0,17,WALL
1690,0,1,SNAKE
1691,0,13,WALL
1692,0,1,SNAKE
1693,0,1,SNAKE
1694,0,1,SNAKE
1695,0,1,SNAKE
1696,0,11,WALL
1697,1,9,WALL
1698,0,1,SNAKE
1699,0,1,SNAKE
1700,1,25,SNAKE
1701,0,1,SNAKE
1702,0,8,WALL
1703,0,27,WALL
1704,0,20,WALL
1705,1,6,SNAKE
1706,0,5,WALL
1707,0,1,SNAKE
1708,0,7,WALL
1709,0,12,WALL
1710,0,1,SNAKE
1711,0,10,WALL
1712,0,26,WALL
1713,0,5,WALL
1714,0,4,WALL
1715,0,17,WALL
1716,0,7,WALL
1717,0,1,SNAKE
1718,0,8,WALL
1719,0,1,SNAKE
1720,0,15,WALL
1721,0,9,WALL
1722,1,20,SNAKE
1723,0,7,WALL
1724,0,7,WALL
1725,1,9,WALL
1726,0,14,WALL
1727,0,1,SNAKE
1728,0,17,WALL
1729,0,1,SNAKE
1730,0,1,SNAKE
1731,0,13,WALL
1732,0,5,WALL
1733,0,1,SNAKE
1734,0,12,WALL
1735,0,1,SNAKE
1736,1,7,WALL
1737,0,1,SNAKE
1738,0,1,SNAKE
1739,0,21,WALL
1740,1,28,WALL
1741,0,12,WALL
1742,0,17,WALL
1743,0,12,WALL
1744,0,8,WALL
1745,0,29,WALL
1746,0,1,SNAKE
1747,0,9,WALL
1748,0,21,WALL
1749,1,34,WALL
1750,0,1,SNAKE
1751,0,6,WALL
1752,0,7,WALL
1753,0,1,SNAKE
1754,0,15,WALL
1755,0,9,WALL
1756,0,5,WALL
1757,0,1,SNAKE
1758,0,10,WALL
1759,0,1,SNAKE
1760,0,1,SNAKE
1761,0,1,SNAKE
1762,0,12,WALL
1763,0,12,WALL
1764,0,8,WALL
1765,0,17,WALL
1766,0,6,WALL
1767,0,11,WALL
1768,0,1,SNAKE
1769,0,1,SNAKE
1770,0,20,WALL
1771,0,7,WALL
1772,0,13,WALL
1773,0,6,WALL
1774,0,1,SNAKE
1775,1,8,SNAKE
1776,0,15,WALL
1777,0,7,WALL
1778,0,10,WALL
1779,0,1,SNAKE
1780,0,13,WALL
1781,0,1,SNAKE
1782,0,6,WALL
1783,0,26,WALL
1784,0,1,SNAKE
1785,1,7,WALL
1786,0,1,SNAKE
1787,1,11,SNAKE
1788,0,5,WALL
1789,0,24,WALL
1790,1,34,SNAKE
1791,2,17,WALL
1792,0,1,SNAKE
1793,0,1,SNAKE
1794,0,7,WALL
1795,0,8,WALL
1796,0,1,SNAKE
1797,0,1,SNAKE
1798,0,7,WALL
1799,0,5,WALL
1800,0,9,WALL
1801,0,8,WALL
1802,0,13,WALL
1803,0,1,SNAKE
1804,0,1,SNAKE
1805,2,34,WALL
1806,0,24,WALL
1807,0,1,SNAKE
1808,0,16,WALL
1809,0,8,WALL
1810,0,19,WALL
1811,1,13,WALL
1812,0,1,SNAKE
1813,1,13,WALL
1814,0,27,WALL
1815,0,12,WALL
1816,0,26,WALL
1817,0,8,WALL
1818,0,1,SNAKE
1819,0,31,WALL
1820,0,6,WALL
1821,0,1,SNAKE
1822,0,1,SNAKE
1823,0,4,WALL
1824,0,1,SNAKE
1825,0,26,WALL
1826,0,18,WALL
1827,0,11,WALL
1828,0,6,WALL
1829,0,1,SNAKE
1830,0,15,WALL
1831,0,1,SNAKE
1832,0,8,WALL
1833,0,14,WALL
1834,0,1,SNAKE
1835,0,1,SNAKE
1836,1,10,SNAKE
1837,0,9,WALL
1838,0,14,WALL
1839,0,12,WALL
1840,0,1,SNAKE
1841,0,16,WALL
1842,0,1,SNAKE
1843,0,5,WALL
1844,1,8,WALL
1845,0,1,SNAKE
1846,0,10,WALL
1847,0,1,SNAKE
1848,0,1,SNAKE
1849,0,6,WALL
1850,0,1,SNAKE
1851,0,1,SNAKE
1852,0,21,WALL
1853,0,1,SNAKE
1854,0,15,WALL
1855,0,1,SNAKE
1856,0,7,WALL
1857,0,1,SNAKE
1858,0,1,SNAKE
1859,0,1,SNAKE
1860,0,20,WALL
1861,0,1,SNAKE
1862,0,1,SNAKE
1863,0,8,WALL
1864,0,1,SNAKE
1865,0,1,SNAKE
1866,1,19,SNAKE
1867,0,7,WALL
1868,0,8,WALL
1869,0,1,SNAKE
1870,0,26,WALL
1871,0,1,SNAKE
1872,0,1,SNAKE
1873,0,14,WALL
1874,1,28,WALL
1875,0,10,WALL
1876,0,1,SNAKE
1877,0,8,WALL
1878,0,12,WALL
1879,0,25,WALL
1880,0,16,WALL
1881,3,20,SNAKE
1882,0,6,WALL
1883,0,16,WALL
1884,0,1,SNAKE
1885,0,9,WALL
1886,0,5,WALL
1887,0,19,WALL
1888,0,11,WALL
1889,0,1,SNAKE
1890,0,18,WALL
1891,0,1,SNAKE
1892,0,16,WALL
1893,0,1,SNAKE
1894,0,21,WALL
1895,0,12,WALL
1896,0,1,SNAKE
1897,0,9,WALL
1898,0,1,SNAKE
1899,0,8,WALL
1900,0,15,WALL
1901,0,1,SNAKE
1902,0,11,WALL
1903,0,24,WALL
1904,0,14,WALL
1905,0,11,WALL
1906,0,9,WALL
1907,0,12,WALL
1908,1,28,SNAKE
1909,1,7,SNAKE
1910,1,8,WALL
1911,0,14,WALL
1912,0,1,SNAKE
1913,0,1,SNAKE
1914,0,1,SNAKE
1915,0,10,WALL
1916,0,1,SNAKE
1917,0,1,SNAKE
1918,0,1,SNAKE
1919,0,7,WALL
1920,0,12,WALL
1921,0,6,WALL
1922,1,8,WALL
1923,0,1,SNAKE
1924,0,8,WALL
1925,0,26,WALL
1926,0,1,SNAKE
1927,1,19,SNAKE
1928,0,7,WALL
1929,1,9,SNAKE
1930,0,1,SNAKE
1931,0,1,SNAKE
1932,0,12,WALL
1933,0,1,SNAKE
1934,1,38,WALL
1935,0,1,SNAKE
1936,0,14,WALL
1937,0,11,WALL
1938,0,15,WALL
1939,1,13,SNAKE
1940,0,11,WALL
1941,0,6,WALL
1942,0,26,WALL
1943,0,5,WALL
1944,0,1,SNAKE
1945,1,13,WALL
1946,0,1,SNAKE
1947,0,12,WALL
1948,0,6,WALL
1949,0,11,WALL
1950,0,26,WALL
1951,0,29,WALL
1952,0,1,SNAKE
1953,0,19,WALL
1954,0,1,SNAKE
1955,0,6,WALL
1956,0,19,WALL
1957,1,9,SNAKE
1958,0,13,WALL
1959,2,28,WALL
1960,0,14,WALL
1961,0,32,WALL
1962,0,15,WALL
1963,0,7,WALL
1964,0,17,WALL
1965,0,1,SNAKE
1966,0,4,WALL
1967,0,10,WALL
1968,0,11,WALL
1969,0,9,WALL
1970,1,13,WALL
1971,0,1,SNAKE
1972,1,11,WALL
1973,0,1,SNAKE
1974,0,20,WALL
1975,0,23,WALL
1976,0,17,WALL
1977,0,1,SNAKE
1978,0,1,SNAKE
1979,0,7,WALL
1980,0,1,SNAKE
1981,0,4,WALL
1982,1,7,WALL
1983,0,1,SNAKE
1984,0,1,SNAKE
1985,0,1,SNAKE
1986,0,16,WALL
1987,0,16,WALL
1988,1,16,WALL
1989,0,1,SNAKE
1990,0,30,WALL
1991,0,37,WALL
1992,0,1,SNAKE
1993,0,1,SNAKE
1994,1,12,WALL
1995,0,1,SNAKE
1996,1,4,WALL
1997,0,9,WALL
1998,0,1,SNAKE
1999,0,1,SNAKE
2000,0,8,WALL
2001,0,8,WALL
2002,0,7,WALL
2003,0,15,WALL
2004,0,1,SNAKE
2005,0,1,SNAKE
2006,0,1,SNAKE
2007,0,7,WALL
2008,0,8,WALL
2009,0,11,WALL
2010,0,8,WALL
2011,0,1,SNAKE
2012,0,20,WALL
2013,1,11,SNAKE
2014,0,6,WALL
2015,0,1,SNAKE
2016,1,8,SNAKE
2017,0,23,WALL
2018,0,9,WALL
2019,0,21,WALL
2020,1,11,SNAKE
2021,0,12,WALL
2022,1,13,SNAKE
2023,0,4,WALL
2024,1,7,WALL
2025,0,10,WALL
2026,0,1,SNAKE
2027,0,11,WALL
2028,0,9,WALL
2029,0,16,WALL
2030,0,1,SNAKE
2031,0,1,SNAKE
2032,0,1,SNAKE
2033,0,14,WALL
2034,0,1,SNAKE
2035,0,19,WALL
2036,0,1,SNAKE
2037,0,1,SNAKE
2038,0,1,SNAKE
2039,0,12,WALL
2040,0,10,WALL
2041,0,1,SNAKE
2042,0,8,WALL
2043,0,1,SNAKE
2044,1,14,SNAKE
2045,0,1,SNAKE
2046,0,8,WALL
2047,0,26,WALL
2048,0,5,WALL
2049,0,1,SNAKE
2050,0,7,WALL
2051,0,1,SNAKE
2052,0,24,WALL
2053,1,22,WALL
2054,0,1,SNAKE
2055,0,17,WALL
2056,0,19,WALL
2057,0,1,SNAKE
2058,0,13,WALL
2059,0,7,WALL
2060,0,14,WALL
2061,0,9,WALL
2062,0,7,WALL
2063,0,1,SNAKE
2064,1,14,WALL
2065,0,13,WALL
2066,0,8,WALL
2067,0,1,SNAKE
2068,0,12,WALL
2069,0,8,WALL
2070,0,5,WALL
2071,0,1,SNAKE
2072,0,1,SNAKE
2073,0,14,WALL
2074,0,1,SNAKE
2075,0,39,WALL
2076,0,39,WALL
2077,0,8,WALL
2078,0,1,SNAKE
2079,1,34,SNAKE
2080,0,1,SNAKE
2081,1,33,SNAKE
2082,0,8,WALL
2083,0,8,WALL
2084,1,22,WALL
2085,0,7,WALL
2086,0,1,SNAKE
2087,2,24,WALL
2088,0,1,SNAKE
2089,0,1,SNAKE
2090,0,1,SNAKE
2091,0,1,SNAKE
2092,0,18,WALL
2093,0,6,WALL
2094,0,1,SNAKE
2095,0,1,SNAKE
2096,0,13,WALL
2097,0,25,WALL
2098,0,1,SNAKE
2099,2,10,WALL
2100,0,1,SNAKE
2101,0,10,WALL
2102,0,9,WALL
2103,0,5,WALL
2104,0,7,WALL
2105,0,30,WALL
2106,0,6,WALL
2107,1,15,WALL
2108,0,14,WALL
2109,0,5,WALL
2110,0,11,WALL
2111,1,17,SNAKE
2112,0,7,WALL
2113,0,6,WALL
2114,0,1,SNAKE
2115,0,28,WALL
2116,0,5,WALL
2117,0,6,WALL
2118,0,9,WALL
2119,0,6,WALL
2120,1,18,WALL
2121,0,1,SNAKE
2122,0,11,WALL
2123,0,8,WALL
2124,0,24,WALL
2125,0,1,SNAKE
2126,0,1,SNAKE
2127,0,8,WALL
2128,0,14,WALL
2129,0,9,WALL
2130,0,1,SNAKE
2131,0,1,SNAKE
2132,0,12,WALL
2133,0,1,SNAKE
2134,1,16,SNAKE
2135,0,22,WALL
2136,0,12,WALL
2137,0,1,SNAKE
2138,0,1,SNAKE
2139,0,1,SNAKE
2140,1,8,WALL
2141,0,6,WALL
2142,0,9,WALL
2143,0,1,SNAKE
2144,0,11,WALL
2145,0,23,WALL
2146,0,1,SNAKE
2147,0,8,WALL
2148,0,6,WALL
2149,0,6,WALL
2150,1,7,WALL
2151,1,5,SNAKE
2152,0,18,WALL
2153,0,11,WALL
2154,0,1,SNAKE
2155,0,9,WALL
2156,0,1,SNAKE
2157,0,1,SNAKE
2158,0,23,WALL
2159,0,15,WALL
2160,2,12,WALL
2161,0,8,WALL
2162,0,1,SNAKE
2163,0,1,SNAKE
2164,0,42,WALL
2165,0,5,WALL
2166,0,10,WALL
2167,0,1,SNAKE
2168,0,1,SNAKE
2169,0,1,SNAKE
2170,0,1,SNAKE
2171,0,1,SNAKE
2172,0,1,SNAKE
2173,1,8,WALL
2174,1,11,SNAKE
2175,1,12,WALL
2176,0,8,WALL
2177,0,9,WALL
2178,0,1,SNAKE
2179,0,28,WALL
2180,0,9,WALL
2181,0,1,SNAKE
2182,0,1,SNAKE
2183,0,1,SNAKE
2184,0,1,SNAKE
2185,0,8,WALL
2186,0,11,WALL
2187,0,1,SNAKE
2188,0,1,SNAKE
2189,0,1,SNAKE
2190,0,1,SNAKE
2191,0,6,WALL
2192,0,1,SNAKE
2193,0,11,WALL
2194,0,14,WALL
2195,0,22,WALL
2196,0,7,WALL
2197,0,1,SNAKE
2198,1,14,SNAKE
2199,0,1,SNAKE
2200,0,7,WALL
2201,0,6,WALL
2202,0,32,WALL
2203,1,10,WALL
2204,0,8,WALL
2205,0,17,WALL
2206,0,1,SNAKE
2207,0,9,WALL
2208,0,1,SNAKE
2209,0,11,WALL
2210,0,16,WALL
2211,0,33,WALL
2212,1,14,WALL
2213,0,1,SNAKE
2214,0,1,SNAKE
2215,0,1,SNAKE
2216,0,1,SNAKE
2217,0,1,SNAKE
2218,0,1,SNAKE
2219,0,1,SNAKE
2220,0,1,SNAKE
2221,1,14,SNAKE
2222,0,16,WALL
2223,0,1,SNAKE
2224,0,1,SNAKE
2225,0,1,SNAKE
2226,0,1,SNAKE
2227,2,11,SNAKE
2228,0,1,SNAKE
2229,0,13,WALL
2230,0,1,SNAKE
2231,0,1,SNAKE
2232,0,14,WALL
2233,0,7,WALL
2234,0,8,WALL
2235,0,24,WALL
2236,0,10,WALL
2237,1,9,WALL
2238,0,1,SNAKE
2239,0,1,SNAKE
2240,0,1,SNAKE
2241,0,11,WALL
2242,0,31,WALL
2243,0,13,WALL
2244,0,14,WALL
2245,0,1,SNAKE
2246,0,1,SNAKE
2247,0,1,SNAKE
2248,0,21,WALL
2249,0,23,WALL
2250,0,1,SNAKE
2251,0,5,WALL
2252,0,7,WALL
2253,0,11,WALL
2254,0,17,WALL
2255,0,1,SNAKE
2256,0,8,WALL
2257,1,31,WALL
2258,2,6,WALL
2259,0,1,SNAKE
2260,0,7,WALL
2261,0,1,SNAKE
2262,2,14,SNAKE
2263,0,1,SNAKE
2264,2,11,WALL
2265,0,9,WALL
2266,0,17,WALL
2267,0,1,SNAKE
2268,0,1,SNAKE
2269,0,10,WALL
2270,0,1,SNAKE
2271,1,13,WALL
2272,1,11,WALL
2273,0,1,SNAKE
2274,0,9,WALL
2275,0,7,WALL
2276,0,1,SNAKE
2277,0,6,WALL
2278,0,6,WALL
2279,1,16,WALL
2280,0,9,WALL
2281,1,11,WALL
2282,0,6,WALL
2283,0,1,SNAKE
2284,0,1,SNAKE
2285,0,13,WALL
2286,0,16,WALL
2287,1,18,WALL
2288,0,11,WALL
2289,0,7,WALL
2290,0,5,WALL
2291,0,9,WALL
2292,0,1,SNAKE
2293,0,1,SNAKE
2294,0,1,SNAKE
2295,0,6,WALL
2296,0,1,SNAKE
2297,0,10,WALL
2298,0,8,WALL
2299,0,10,WALL
2300,0,8,WALL
2301,0,9,WALL
2302,0,13,WALL
2303,0,1,SNAKE
2304,0,1,SNAKE
2305,0,1,SNAKE
2306,0,1,SNAKE
2307,0,15,WALL
2308,0,1,SNAKE
2309,0,1,SNAKE
2310,0,7,WALL
2311,0,1,SNAKE
2312,0,10,WALL
2313,0,29,WALL
2314,0,1,SNAKE
2315,0,1,SNAKE
2316,0,15,WALL
2317,0,1,SNAKE
2318,0,1,SNAKE
2319,1,53,WALL
2320,0,29,WALL
2321,0,7,WALL
2322,0,1,SNAKE
2323,1,9,WALL
2324,2,17,SNAKE
2325,0,1,SNAKE
2326,0,1,SNAKE
2327,0,5,WALL
2328,1,12,WALL
2329,0,1,SNAKE
2330,1,13,SNAKE
2331,0,22,WALL
2332,0,14,WALL
2333,0,1,SNAKE
2334,1,53,WALL
2335,0,21,WALL
2336,0,10,WALL
2337,0,1,SNAKE
2338,0,14,WALL
2339,0,26,WALL
2340,0,7,WALL
2341,0,5,WALL
2342,0,1,SNAKE
2343,0,5,WALL
2344,0,1,SNAKE
2345,0,9,WALL
2346,0,62,WALL
2347,0,6,WALL
2348,0,24,WALL
2349,0,10,WALL
2350,0,5,WALL
2351,0,6,WALL
2352,0,1,SNAKE
2353,0,24,WALL
2354,0,7,WALL
2355,0,18,WALL
2356,0,1,SNAKE
2357,0,13,WALL
2358,0,1,SNAKE
2359,0,1,SNAKE
2360,0,1,SNAKE
2361,0,9,WALL
2362,0,1,SNAKE
2363,0,16,WALL
2364,0,15,WALL
2365,0,1,SNAKE
2366,0,1,SNAKE
2367,0,1,SNAKE
2368,1,43,WALL
2369,0,20,WALL
2370,0,17,WALL
2371,0,1,SNAKE
2372,0,4,WALL
2373,1,42,SNAKE
2374,0,1,SNAKE
2375,0,1,SNAKE
2376,0,1,SNAKE
2377,0,1,SNAKE
2378,0,26,WALL
2379,0,1,SNAKE
2380,0,7,WALL
2381,0,4,WALL
2382,0,9,WALL
2383,0,14,WALL
2384,0,10,WALL
2385,0,7,WALL
2386,3,37,SNAKE
2387,0,18,WALL
2388,0,1,SNAKE
2389,0,7,WALL
2390,0,8,WALL
2391,0,1,SNAKE
2392,0,11,WALL
2393,0,18,WALL
2394,0,1,SNAKE
2395,0,1,SNAKE
2396,0,1,SNAKE
2397,0,18,WALL
2398,0,17,WALL
2399,0,25,WALL
2400,0,26,WALL
2401,0,7,WALL
2402,0,1,SNAKE
2403,1,6,WALL
2404,0,9,WALL
2405,1,14,SNAKE
2406,0,1,SNAKE
2407,0,19,WALL
2408,0,12,WALL
2409,0,6,WALL
2410,0,10,WALL
2411,0,1,SNAKE
2412,0,1,SNAKE
2413,1,13,WALL
2414,0,13,WALL
2415,0,1,SNAKE
2416,0,10,WALL
2417,0,26,WALL
2418,0,12,WALL
2419,0,5,WALL
2420,0,16,WALL
2421,0,8,WALL
2422,1,5,SNAKE
2423,0,1,SNAKE
2424,1,14,WALL
2425,0,33,WALL
2426,0,7,WALL
2427,0,6,WALL
2428,0,18,WALL
2429,0,7,WALL
2430,0,1,SNAKE
2431,0,1,SNAKE
2432,3,6,WALL
2433,0,8,WALL
2434,0,1,SNAKE
2435,0,7,WALL
2436,0,4,WALL
2437,0,16,WALL
2438,0,1,SNAKE
2439,0,1,SNAKE
2440,0,1,SNAKE
2441,0,13,WALL
2442,1,13,WALL
2443,0,1,SNAKE
2444,0,6,WALL
2445,0,6,WALL
2446,0,1,SNAKE
2447,0,10,WALL
2448,0,1,SNAKE
2449,0,19,WALL
2450,0,27,WALL
2451,0,5,WALL
2452,0,12,WALL
2453,0,7,WALL
2454,0,1,SNAKE
2455,1,10,WALL
2456,0,1,SNAKE
2457,0,1,SNAKE
2458,0,7,WALL
2459,0,1,SNAKE
2460,0,1,SNAKE
2461,1,20,SNAKE
2462,0,6,WALL
